key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,11565,10604,2,2,9444,,,,,,1,1,1.915984795,4691,2261,2030,231,5,226
17669,12181,10118,4,0,18814,,,,,,1,1,3.860487468,9513,4514,4241,273,4,269
17669,11233,10936,0,0,18835,,,,,,1,1,3.8940419139999998,9604,4470,4179,291,1,290
17669,10045,12207,2,2,20149,,,,,,1,1,4.111336336,10244,4802,4501,301,0,301
17669,11813,10607,2,2,6870,,,,,,1,1,1.381869554,3274,1690,1474,216,1,215
17669,11113,9767,3,0,34243,,,,,,1,1,6.953149732,18189,7897,7637,260,1,259
17669,11445,10340,0,0,34055,,,,,,1,1,6.979220774,17666,8047,7752,295,3,292
17669,10386,10814,0,0,34350,,,,,,1,1,7.045042805,17873,8073,7742,331,3,328
17669,9853,11346,2,2,34829,,,,,,1,1,7.156886648,18282,8100,7753,347,19,328
17669,11101,10576,0,0,35387,,,,,,1,1,7.26003825,18162,8450,8125,325,3,322
17669,11528,10461,2,4,35106,,,,,,1,1,7.27197301,17798,8500,8192,308,3,305
17669,10869,10321,0,0,35317,,,,,,1,1,7.317358962,18391,8308,7998,310,5,305
17669,11046,11070,0,1,35516,,,,,,1,1,7.369855703,18267,8467,8152,315,1,314
17669,10902,10424,4,0,36062,,,,,,1,1,7.424492625,18528,8617,8317,300,6,294
17669,11332,10269,2,0,35538,,,,,,1,1,7.44144562,18296,8443,8087,356,5,351
17669,10896,9351,1,1,35374,,,,,,1,1,7.476301514,18608,8249,7981,268,1,267
17669,10953,10056,0,2,36134,,,,,,1,1,7.486737492,18701,8563,8256,307,1,306
17669,10826,11363,2,0,3067,,,,,,1,1,0.62606308,1383,756,584,172,2,170
17669,9514,10878,2,0,36228,,,,,,1,1,7.61158939,18261,8841,8556,285,2,283
17669,10230,11263,0,1,37275,,,,,,1,1,7.622324732,18925,9016,8698,318,0,318
17669,8813,10486,0,4,36961,,,,,,1,1,7.623937286,18954,8858,8567,291,8,283
17669,10379,10159,4,0,37960,,,,,,1,1,7.666893782,19415,9107,8776,331,0,331
17669,10271,8485,0,0,38457,,,,,,1,1,7.838387323,19271,9454,9176,278,3,275
17669,10974,9646,2,2,38451,,,,,,1,1,7.9147287120000005,19611,9255,8925,330,2,328
17669,9992,11027,0,4,36013,,,,,,1,1,7.936375577,18305,8687,8353,334,2,332
17669,10845,8230,2,0,38959,,,,,,1,1,7.960184105,19676,9500,9217,283,4,279
17669,11236,10986,2,4,30733,,,,,,1,1,6.220556714,15818,7304,6997,307,2,305
17669,10585,11871,0,4,4800,,,,,,1,1,1.075136807,2115,1237,1026,211,1,210
17669,10295,11874,0,0,21748,,,,,,1,1,4.428000359,10897,5283,4998,285,1,284
17669,9943,11656,0,1,36207,,,,,,1,1,7.524650432,18385,8735,8383,352,1,351
17669,10341,8234,0,0,36729,,,,,,1,1,7.5556512829999996,18950,8768,8525,243,2,241
17669,10003,11079,0,0,35453,,,,,,1,1,7.162816238,18446,8354,8055,299,1,298
17669,10888,9079,0,0,37158,,,,,,1,1,7.519892027,18980,8938,8636,302,1,301
17669,10496,9551,2,0,35860,,,,,,1,1,7.357294878,18622,8465,8157,308,7,301
17669,9619,9271,2,2,35369,,,,,,1,1,7.238201844,18465,8299,7993,306,13,293
17669,10730,10700,4,4,34653,,,,,,1,1,7.107225751,18010,8167,7858,309,4,305
17669,10872,10859,0,0,37983,,,,,,1,1,7.779696571,19324,9162,8827,335,0,335
17669,10199,9012,2,0,37635,,,,,,1,1,7.619392436,19406,8969,8678,291,1,290
17669,11099,10691,6,0,33097,,,,,,1,1,6.7475658979999995,17394,7704,7409,295,14,281
17669,10167,11640,0,0,36405,,,,,,1,1,7.462467305,18445,8813,8479,334,2,332
17669,10377,10543,0,0,36374,,,,,,1,1,7.480845582,18750,8639,8293,346,4,342
17669,11814,10124,3,0,37796,,,,,,1,1,7.601065139,18600,9415,9049,366,3,363
17669,10096,10070,0,2,37127,,,,,,1,1,7.530398215,19038,8896,8599,297,3,294
17669,10649,10812,0,2,36841,,,,,,1,1,7.422625293,18659,8937,8629,308,2,306
17669,10889,10304,5,0,37322,,,,,,1,1,7.546895799,19166,8906,8562,344,1,343
17669,10797,9107,2,0,36036,,,,,,1,1,7.451821507,18644,8555,8273,282,2,280
17669,9453,9795,0,0,36302,,,,,,1,1,7.375545609,18925,8545,8258,287,4,283
17669,11109,10922,0,4,36890,,,,,,1,1,7.745832179,18610,8978,8654,324,2,322
17669,9666,11616,2,0,37899,,,,,,1,1,7.873851733,19050,9259,8928,331,5,326
17669,9158,10676,0,0,36649,,,,,,1,1,7.525875947,19037,8647,8329,318,1,317
17669,10826,9259,0,4,36721,,,,,,1,1,7.664004044,18661,8887,8601,286,3,283
17669,11500,10477,2,0,36034,,,,,,1,1,7.60991352,18514,8600,8280,320,1,319
17669,11538,10983,0,0,3952,,,,,,1,1,0.862879065,1867,954,777,177,0,177
