key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,8916,8940,0,0,504,,,,,,1,1,0.115101584,158,140,74,66,0,66
17669,7777,10020,0,0,510,,,,,,1,1,0.119377699,160,143,79,64,0,64
17669,8156,9626,2,0,532,,,,,,1,1,0.133625414,180,142,74,68,0,68
17669,9567,8223,0,0,662,,,,,,1,1,0.149431149,216,187,115,72,0,72
17669,9121,8816,0,0,703,,,,,,1,1,0.152952394,257,184,106,78,1,77
17669,9415,8632,0,0,733,,,,,,1,1,0.163733725,265,193,111,82,0,82
17669,9607,8448,0,2,759,,,,,,1,1,0.165865662,241,218,136,82,0,82
17669,8740,9057,0,0,830,,,,,,1,1,0.17806558,291,230,151,79,1,78
17669,7836,9953,0,0,794,,,,,,1,1,0.18416985,313,199,116,83,0,83
17669,7785,10244,0,0,752,,,,,,1,1,0.185845192,257,206,123,83,0,83
17669,9219,8716,0,0,909,,,,,,1,1,0.19418066,376,228,151,77,0,77
17669,9193,8951,0,0,1000,,,,,,1,1,0.229182654,385,263,174,89,0,89
17669,9595,8364,0,2,1124,,,,,,1,1,0.23655939,425,304,213,91,1,90
17669,9103,8863,0,0,1158,,,,,,1,1,0.243841884,465,298,201,97,0,97
17669,9987,7811,0,0,1153,,,,,,1,1,0.247225029,420,318,221,97,0,97
17669,7470,10345,0,0,645,,,,,,1,1,0.141002709,202,183,106,77,0,77
17669,9247,8664,2,0,1232,,,,,,1,1,0.260140546,471,330,229,101,0,101
17669,9390,8630,0,0,1253,,,,,,1,1,0.262686899,538,309,212,97,0,97
17669,8198,9605,0,0,560,,,,,,1,1,0.123319811,199,145,74,71,1,70
17669,7795,10009,2,0,1420,,,,,,1,1,0.293808903,589,362,255,107,0,107
17669,9295,8564,0,0,518,,,,,,1,1,0.117618136,185,135,72,63,1,62
17669,8883,8963,0,0,743,,,,,,1,1,0.159143096,284,192,117,75,0,75
17669,8632,9506,0,0,804,,,,,,1,1,0.18341695,318,206,132,74,0,74
17669,8212,9603,0,0,727,,,,,,1,1,0.155037972,259,193,111,82,0,82
17669,8929,8886,0,0,1470,,,,,,1,1,0.319400535,610,375,265,110,0,110
17669,9216,8848,0,0,775,,,,,,1,1,0.164558026,276,206,119,87,0,87
17669,8616,9180,0,0,545,,,,,,1,1,0.120092189,169,155,89,66,0,66
17669,8369,9506,0,0,479,,,,,,1,1,0.106899358,151,133,71,62,0,62
17669,8742,9062,0,0,761,,,,,,1,1,0.162246166,284,198,117,81,0,81
17669,8426,9582,0,0,1752,,,,,,1,1,0.362481664,760,440,328,112,0,112
17669,8376,9735,0,0,641,,,,,,1,1,0.146320149,221,174,102,72,0,72
17669,9446,8368,0,2,1201,,,,,,1,1,0.247131757,491,308,214,94,0,94
17669,8811,9111,0,2,764,,,,,,1,1,0.165281965,311,189,114,75,0,75
17669,10288,7513,0,0,609,,,,,,1,1,0.132082804,204,168,99,69,0,69
17669,9124,8973,0,0,652,,,,,,1,1,0.14102387,249,165,92,73,0,73
17669,8679,9100,2,0,2285,,,,,,1,1,0.472057796,979,589,461,128,0,128
17669,8814,8960,0,0,591,,,,,,1,1,0.128320506,207,158,90,68,0,68
17669,9165,8839,0,2,1543,,,,,,1,1,0.316991964,603,419,317,102,1,101
17669,8779,8996,0,2,896,,,,,,1,1,0.19722538,344,234,150,84,0,84
17669,8054,9980,0,0,1263,,,,,,1,1,0.264579053,530,317,218,99,0,99
17669,8280,9521,0,0,475,,,,,,1,1,0.104544036,146,131,64,67,0,67
17669,8577,9496,0,0,823,,,,,,1,1,0.174723157,318,213,134,79,0,79
17669,8802,8990,0,0,1301,,,,,,1,1,0.278921021,568,319,224,95,0,95
17669,9355,8427,0,0,1424,,,,,,1,1,0.312936071,601,360,257,103,1,102
17669,8337,9440,0,0,2695,,,,,,1,1,0.568399196,1170,697,566,131,2,129
17669,10043,7772,0,0,682,,,,,,1,1,0.146971527,248,180,106,74,0,74
17669,9145,8692,0,0,759,,,,,,1,1,0.161413155,285,202,132,70,0,70
17669,9132,8686,0,0,622,,,,,,1,1,0.13329197,217,167,96,71,0,71
17669,8818,9155,0,0,1378,,,,,,1,1,0.288738867,578,352,256,96,0,96
17669,9738,8037,0,0,3029,,,,,,1,1,0.621215942,1328,785,654,131,1,130
17669,9441,8420,0,0,1398,,,,,,1,1,0.288464974,556,375,283,92,0,92
17669,9613,8458,0,0,1576,,,,,,1,1,0.345524354,660,409,311,98,0,98
17669,8832,9142,0,0,580,,,,,,1,1,0.132993086,193,159,90,69,0,69
17669,9141,8760,0,0,1612,,,,,,1,1,0.33059898,683,411,304,107,0,107
17669,9087,8694,0,0,1164,,,,,,1,1,0.275423335,486,291,195,96,0,96
17669,9147,8645,0,0,761,,,,,,1,1,0.165940143,299,195,123,72,0,72
17669,8362,9419,0,0,867,,,,,,1,1,0.183677184,335,226,146,80,0,80
17669,7929,10098,0,0,2142,,,,,,1,1,0.445794006,954,536,420,116,0,116
17669,8193,9585,0,1,1382,,,,,,1,1,0.285677557,562,359,257,102,0,102
17669,8256,9513,0,0,1953,,,,,,1,1,0.403083981,853,494,382,112,0,112
17669,9733,8045,0,0,1517,,,,,,1,1,0.311851127,593,413,315,98,0,98
17669,8960,8820,0,0,1244,,,,,,1,1,0.258019419,537,308,217,91,0,91
17669,8885,9068,0,0,2839,,,,,,1,1,0.574922561,1279,718,594,124,0,124
17669,8465,9341,4,0,1089,,,,,,1,1,0.228980662,446,278,191,87,1,86
17669,9730,8041,0,0,688,,,,,,1,1,0.149407129,251,180,103,77,0,77
17669,9223,8551,0,0,1701,,,,,,1,1,0.34822068,718,434,319,115,2,113
17669,9200,8599,0,0,1324,,,,,,1,1,0.274386741,526,345,237,108,0,108
17669,9026,8792,0,0,1125,,,,,,1,1,0.2373484,461,286,194,92,0,92
17669,9276,8672,0,0,1114,,,,,,1,1,0.229951564,453,286,197,89,0,89
17669,8501,9472,0,0,1308,,,,,,1,1,0.277272099,547,336,247,89,0,89
17669,7922,9856,0,0,1150,,,,,,1,1,0.242917923,478,287,189,98,2,96
17669,9373,8408,0,0,4281,,,,,,1,1,0.932575993,2034,1047,894,153,0,153
17669,8873,8965,0,0,659,,,,,,1,1,0.147773707,199,194,122,72,0,72
17669,8238,9533,0,0,1280,,,,,,1,1,0.263989866,526,328,230,98,1,97
17669,8064,9722,0,2,495,,,,,,1,1,0.110413183,148,140,73,67,0,67
17669,8215,9567,0,2,2426,,,,,,1,1,0.499023896,1073,613,486,127,1,126
17669,8610,9168,0,0,1056,,,,,,1,1,0.236158744,403,284,199,85,0,85
17669,8054,10078,0,0,1530,,,,,,1,1,0.323563179,656,380,266,114,0,114
17669,8918,8855,0,0,2275,,,,,,1,1,0.475681903,1007,575,457,118,0,118
17669,8132,9682,0,0,1850,,,,,,1,1,0.417221675,769,483,368,115,1,114
17669,8934,8897,0,0,904,,,,,,1,1,0.191799939,332,242,154,88,0,88
17669,9741,8060,0,0,4274,,,,,,1,1,0.913219652,2077,1035,908,127,0,127
17669,9347,8427,0,0,712,,,,,,1,1,0.153257689,262,187,111,76,0,76
17669,9009,8781,0,0,902,,,,,,1,1,0.189907655,326,244,156,88,0,88
17669,9167,8614,0,0,771,,,,,,1,1,0.16800119,292,202,127,75,0,75
17669,8553,9234,0,0,524,,,,,,1,1,0.115351617,181,137,68,69,0,69
17669,9432,8341,0,0,2710,,,,,,1,1,0.584893711,1217,676,535,141,2,139
17669,9034,8888,2,0,646,,,,,,1,1,0.138641169,234,169,95,74,0,74
17669,9863,8174,0,0,662,,,,,,1,1,0.15717265,220,182,104,78,0,78
17669,8354,9429,0,0,2203,,,,,,1,1,0.452414122,970,559,444,115,0,115
17669,9398,8501,0,0,1421,,,,,,1,1,0.297520382,601,361,263,98,0,98
17669,10058,8093,0,0,1039,,,,,,1,1,0.218745558,393,278,188,90,0,90
17669,9434,8469,0,0,1328,,,,,,1,1,0.280693033,538,345,245,100,0,100
17669,9787,8300,0,0,915,,,,,,1,1,0.192383337,350,240,155,85,0,85
17669,7871,9898,0,0,1255,,,,,,1,1,0.260871926,490,334,237,97,0,97
17669,9318,8504,0,0,858,,,,,,1,1,0.205409636,344,214,128,86,0,86
17669,8872,8928,0,2,1461,,,,,,1,1,0.305934981,623,362,248,114,0,114
17669,8210,9622,0,2,1241,,,,,,1,1,0.261809298,500,320,219,101,0,101
17669,9471,8299,0,2,1516,,,,,,1,1,0.314719454,651,379,272,107,0,107
17669,10463,7596,0,0,689,,,,,,1,1,0.149928616,229,193,119,74,0,74
17669,8455,9324,0,4,870,,,,,,1,1,0.182729551,334,225,139,86,0,86
17669,9308,8710,0,0,1045,,,,,,1,1,0.23043173,420,267,176,91,0,91
17669,8688,9129,0,0,1435,,,,,,1,1,0.294803957,581,375,271,104,0,104
17669,9889,7883,0,0,957,,,,,,1,1,0.201062149,366,254,171,83,0,83
17669,9302,8790,0,0,2241,,,,,,1,1,0.465842906,974,576,461,115,0,115
17669,9383,8552,2,0,2903,,,,,,1,1,0.588553628,1285,741,605,136,5,131
17669,9237,8534,0,2,2295,,,,,,1,1,0.466059749,1022,580,467,113,0,113
17669,8495,9279,0,0,1075,,,,,,1,1,0.227058317,457,262,168,94,1,93
17669,9899,7902,0,2,1511,,,,,,1,1,0.316947884,640,386,287,99,1,98
17669,9229,8544,0,2,996,,,,,,1,1,0.208167392,421,246,163,83,0,83
17669,9269,8830,0,0,627,,,,,,1,1,0.135102943,248,152,77,75,0,75
17669,8274,9499,0,0,1726,,,,,,1,1,0.354130935,735,440,329,111,1,110
17669,8738,9040,0,0,1885,,,,,,1,1,0.388944118,835,467,351,116,0,116
17669,8819,8980,0,2,969,,,,,,1,1,0.204885048,364,260,175,85,0,85
17669,9029,8793,0,0,627,,,,,,1,1,0.136777866,217,169,97,72,0,72
17669,9533,8291,0,0,710,,,,,,1,1,0.152442309,251,193,120,73,0,73
17669,8701,9193,0,0,797,,,,,,1,1,0.170134697,267,226,148,78,0,78
17669,9434,8686,0,0,865,,,,,,1,1,0.182204355,328,229,150,79,0,79
17669,7370,10441,0,0,1515,,,,,,1,1,0.310973256,614,395,284,111,0,111
17669,9224,8905,4,0,4173,,,,,,1,1,0.839392784,1887,1064,906,158,1,157
17669,9779,8008,0,0,1627,,,,,,1,1,0.338725646,658,435,336,99,0,99
17669,9487,8303,0,0,1362,,,,,,1,1,0.290104326,542,360,260,100,1,99
17669,8376,9393,0,2,4652,,,,,,1,1,0.960713898,2244,1126,970,156,2,154
17669,8881,8903,2,0,2740,,,,,,1,1,0.570481964,1245,674,527,147,5,142
17669,9308,8535,0,0,549,,,,,,1,1,0.12181921,195,144,78,66,0,66
17669,9237,8533,0,0,4284,,,,,,1,1,0.872776866,1945,1090,931,159,0,159
17669,9339,8448,0,0,561,,,,,,1,1,0.123822276,202,146,79,67,0,67
17669,8335,9453,0,0,937,,,,,,1,1,0.196432009,361,245,159,86,0,86
17669,8637,9184,0,0,5736,,,,,,1,1,1.158321493,2748,1414,1254,160,0,160
17669,8514,9405,0,0,2075,,,,,,1,1,0.426324683,885,531,403,128,0,128
17669,8929,8867,0,0,956,,,,,,1,1,0.201431124,333,267,178,89,0,89
17669,9101,8691,0,0,639,,,,,,1,1,0.137846019,236,166,95,71,0,71
17669,9599,8185,0,0,1118,,,,,,1,1,0.231643207,424,302,212,90,0,90
17669,9172,8635,0,0,575,,,,,,1,1,0.129093775,219,145,79,66,0,66
17669,8143,9928,0,2,4860,,,,,,1,1,0.980232772,2216,1247,1097,150,3,147
17669,8018,9779,0,2,917,,,,,,1,1,0.192963164,343,243,155,88,0,88
17669,8614,9172,0,0,893,,,,,,1,1,0.193302509,309,250,166,84,0,84
17669,9029,8745,0,0,528,,,,,,1,1,0.115500599,163,150,85,65,0,65
17669,8573,9355,0,2,1507,,,,,,1,1,0.312207682,629,386,280,106,0,106
17669,9048,8742,2,0,1522,,,,,,1,1,0.315181131,645,386,281,105,0,105
17669,9221,8589,0,0,681,,,,,,1,1,0.148420966,245,182,110,72,2,70
17669,8964,8841,0,0,988,,,,,,1,1,0.211963981,366,268,182,86,0,86
17669,9859,8157,0,0,857,,,,,,1,1,0.18409878,314,232,153,79,0,79
17669,8401,9438,0,0,552,,,,,,1,1,0.120879379,174,156,90,66,0,66
17669,8724,9104,0,2,889,,,,,,1,1,0.193203538,335,236,154,82,0,82
17669,9075,8703,0,0,708,,,,,,1,1,0.150658985,253,189,112,77,0,77
17669,9900,8215,0,0,1398,,,,,,1,1,0.293730842,584,354,248,106,0,106
17669,8619,9208,0,0,518,,,,,,1,1,0.115174654,176,138,72,66,0,66
17669,9310,8480,0,0,1114,,,,,,1,1,0.232513148,438,293,203,90,0,90
17669,9439,8692,0,0,1791,,,,,,1,1,0.367999066,799,439,325,114,1,113
17669,9006,9026,0,2,748,,,,,,1,1,0.159496451,288,192,116,76,0,76
17669,8868,8919,0,0,737,,,,,,1,1,0.159001875,257,200,120,80,0,80
17669,8599,9214,0,0,1448,,,,,,1,1,0.298807108,583,384,287,97,0,97
17669,8408,9372,2,0,765,,,,,,1,1,0.162289026,297,193,111,82,0,82
17669,7769,10071,0,0,501,,,,,,1,1,0.109284258,160,136,67,69,0,69
17669,9186,8603,0,0,1477,,,,,,1,1,0.31741788,598,391,294,97,0,97
17669,9456,8319,0,0,1207,,,,,,1,1,0.251468844,507,301,203,98,0,98
17669,8138,9667,0,0,662,,,,,,1,1,0.143704654,216,185,109,76,0,76
17669,8261,9552,0,0,642,,,,,,1,1,0.13954452,224,173,101,72,0,72
17669,9325,8459,0,0,3885,,,,,,1,1,0.784626563,1804,968,823,145,0,145
17669,9183,8773,0,0,848,,,,,,1,1,0.183173937,328,218,134,84,0,84
17669,8566,9206,0,0,620,,,,,,1,1,0.132760823,216,164,88,76,0,76
17669,9246,8839,2,0,2856,,,,,,1,1,0.593809757,1288,711,565,146,0,146
17669,9441,8328,0,0,1949,,,,,,1,1,0.399737658,870,483,370,113,2,111
17669,9836,7941,0,0,1454,,,,,,1,1,0.346248274,573,385,274,111,0,111
17669,8900,8888,0,0,1182,,,,,,1,1,0.250969297,460,313,217,96,0,96
17669,8973,8918,0,0,3384,,,,,,1,1,0.693759484,1558,842,700,142,0,142
17669,7437,10470,0,0,3926,,,,,,1,1,0.807094035,1805,985,834,151,0,151
17669,9223,8922,0,0,1025,,,,,,1,1,0.215496157,436,251,164,87,0,87
17669,10074,7738,0,0,2288,,,,,,1,1,0.471065774,1088,542,426,116,0,116
17669,9534,8262,0,0,845,,,,,,1,1,0.176972157,274,246,167,79,1,78
17669,8013,9771,0,0,1109,,,,,,1,1,0.229241596,439,289,197,92,0,92
17669,8487,9316,0,0,603,,,,,,1,1,0.131203103,213,161,93,68,0,68
17669,9003,8850,0,0,500,,,,,,1,1,0.110053679,155,142,81,61,0,61
17669,8146,9674,0,0,539,,,,,,1,1,0.119293378,187,142,74,68,0,68
17669,9957,7886,0,0,3480,,,,,,1,1,0.711284981,1610,873,749,124,0,124
17669,9143,8686,0,0,2630,,,,,,1,1,0.537427645,1178,656,516,140,0,140
17669,9567,8254,0,0,2229,,,,,,1,1,0.46384416,966,567,438,129,0,129
17669,8934,8847,0,0,706,,,,,,1,1,0.15415629,268,181,105,76,0,76
17669,9422,8355,0,0,1363,,,,,,1,1,0.284798756,557,352,250,102,0,102
17669,8485,9363,0,0,1362,,,,,,1,1,0.281880598,555,357,264,93,0,93
17669,9537,8559,0,0,1061,,,,,,1,1,0.222120753,438,267,178,89,0,89
17669,9371,8717,0,0,847,,,,,,1,1,0.180746345,323,220,136,84,0,84
17669,9867,7923,0,0,1759,,,,,,1,1,0.364772594,764,442,331,111,0,111
17669,8933,8890,2,0,3569,,,,,,1,1,0.730771764,1604,900,735,165,2,163
17669,8840,8931,2,0,8057,,,,,,1,1,1.621800258,3762,2049,1852,197,1,196
17669,8162,9607,0,0,1159,,,,,,1,1,0.241439814,496,285,192,93,0,93
17669,8714,9055,0,0,730,,,,,,1,1,0.158890562,259,197,120,77,1,76
17669,9324,8760,0,0,691,,,,,,1,1,0.167245141,257,181,109,72,0,72
17669,8041,9745,0,2,809,,,,,,1,1,0.201110669,316,206,125,81,2,79
17669,8706,9175,2,0,1575,,,,,,1,1,0.325883129,672,399,294,105,1,104
17669,7967,9874,0,0,515,,,,,,1,1,0.120148159,162,144,79,65,0,65
17669,8902,9067,0,0,2150,,,,,,1,1,0.464052332,942,545,427,118,0,118
17669,8480,9293,0,0,1445,,,,,,1,1,0.309475266,585,375,265,110,0,110
17669,9093,8711,0,0,1304,,,,,,1,1,0.283869214,514,346,248,98,1,97
17669,9008,8776,0,0,1166,,,,,,1,1,0.31128869,471,306,223,83,0,83
17669,8692,9382,0,0,3560,,,,,,1,1,0.759773742,1653,882,739,143,1,142
17669,9549,8260,0,0,980,,,,,,1,1,0.204961541,377,259,174,85,0,85
17669,9874,8255,0,0,1460,,,,,,1,1,0.353726681,615,364,247,117,1,116
