key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,10666,9882,0,0,1417,,,,,,1,1,0.297288418,593,354,238,116,0,116
17669,9185,11361,0,0,2559,,,,,,1,1,0.527388719,1146,631,480,151,0,151
17669,10419,10131,0,0,3232,,,,,,1,1,0.668759152,1427,823,664,159,1,158
17669,9908,10637,0,0,3319,,,,,,1,1,0.671439666,1522,817,654,163,0,163
17669,10713,9837,2,0,3531,,,,,,1,1,0.715468721,1581,887,711,176,1,175
17669,10430,10132,0,0,3551,,,,,,1,1,0.729390117,1654,868,707,161,2,159
17669,10609,9935,0,0,3908,,,,,,1,1,0.795097275,1751,984,795,189,2,187
17669,9521,11035,2,2,4187,,,,,,1,1,0.872884046,1974,1007,808,199,0,199
17669,10077,10487,0,0,4947,,,,,,1,1,1.001479848,2266,1242,1045,197,0,197
17669,9811,10990,0,0,5240,,,,,,1,1,1.08017379,2467,1297,1118,179,0,179
17669,10846,10001,0,0,5796,,,,,,1,1,1.268802918,2691,1448,1239,209,0,209
17669,9714,10846,0,0,2610,,,,,,1,1,0.533876972,1152,658,516,142,0,142
17669,10177,10641,0,0,5251,,,,,,1,1,1.070027592,2377,1337,1137,200,1,199
17669,9869,10676,0,0,7160,,,,,,1,1,1.468817251,3536,1707,1497,210,1,209
17669,11665,8888,0,0,3496,,,,,,1,1,0.718929796,1646,848,694,154,0,154
17669,10211,10348,0,2,8068,,,,,,1,1,1.627258809,3928,1961,1743,218,2,216
17669,9907,10933,0,0,7472,,,,,,1,1,1.544412844,3712,1782,1586,196,0,196
17669,10809,9735,0,0,13048,,,,,,1,1,2.6766749020000002,6750,3039,2819,220,1,219
17669,11119,9428,0,0,4058,,,,,,1,1,0.824623429,1852,1010,824,186,0,186
