key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,11504,9818,2,0,3987,,,,,,1,1,0.834739132,1781,1013,833,180,2,178
17669,11521,9874,0,2,4373,,,,,,1,1,0.895903929,1921,1139,965,174,2,172
17669,11079,10285,0,0,4189,,,,,,1,1,0.900666283,1962,1023,842,181,0,181
17669,10070,11290,0,0,4924,,,,,,1,1,1.022861288,2388,1175,989,186,1,185
17669,11093,10080,2,0,5770,,,,,,1,1,1.181960695,2770,1401,1203,198,1,197
17669,9821,11669,0,0,6051,,,,,,1,1,1.273611556,2916,1463,1254,209,0,209
17669,11108,10408,2,2,6699,,,,,,1,1,1.413465217,3118,1684,1471,213,5,208
17669,10931,10239,0,0,7379,,,,,,1,1,1.5358943950000001,3492,1843,1642,201,0,201
17669,10201,10976,0,0,1242,,,,,,1,1,0.262473153,508,312,202,110,1,109
17669,10777,10407,0,1,5051,,,,,,1,1,1.070695495,2348,1255,1062,193,3,190
17669,9925,11287,0,0,4639,,,,,,1,1,0.964920116,2091,1175,977,198,0,198
17669,10525,10680,0,2,7682,,,,,,1,1,1.5710408980000001,3656,1906,1692,214,1,213
17669,10370,10801,0,0,12571,,,,,,1,1,2.591421983,6158,3081,2830,251,0,251
17669,11846,9331,0,0,7334,,,,,,1,1,1.540583542,3595,1768,1565,203,0,203
17669,10869,10406,4,0,20123,,,,,,1,1,4.063544365,10213,4812,4526,286,2,284
17669,10637,10534,0,0,3530,,,,,,1,1,0.769898841,1653,860,703,157,0,157
17669,10157,11394,4,4,22019,,,,,,1,1,4.648979864,11166,5291,5020,271,1,270
17669,9835,11335,2,2,23135,,,,,,1,1,4.779697213,11951,5432,5112,320,9,311
17669,11612,9905,0,0,5710,,,,,,1,1,1.183719174,2729,1383,1168,215,0,215
17669,11113,9767,3,0,34166,,,,,,1,1,7.172222558,18127,7878,7595,283,1,282
17669,10549,9811,0,2,35255,,,,,,1,1,7.297810006,18490,8243,7964,279,4,275
17669,10896,9351,1,1,35398,,,,,,1,1,7.302115251,18629,8252,7987,265,1,264
17669,10572,10050,0,2,35543,,,,,,1,1,7.386215806,18504,8374,8083,291,3,288
17669,9838,9070,2,2,35680,,,,,,1,1,7.532716586,18673,8368,8097,271,8,263
17669,9619,9271,2,2,35559,,,,,,1,1,7.541151973,18629,8327,8051,276,14,262
17669,9514,10878,2,0,36270,,,,,,1,1,7.545660582,18261,8855,8556,299,2,297
17669,9721,9170,2,0,36916,,,,,,1,1,7.624544606,19085,8766,8467,299,14,285
17669,9633,10520,2,2,36281,,,,,,1,1,7.636918721,18866,8542,8211,331,6,325
17669,10413,10261,2,0,36166,,,,,,1,1,7.729937831,18561,8651,8348,303,1,302
17669,10230,11262,0,1,36630,,,,,,1,1,7.785990508,18594,8862,8550,312,0,312
17669,10199,9012,2,0,37535,,,,,,1,1,7.811001883,19360,8945,8660,285,1,284
