key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,10143,10547,0,0,1420,,,,,,1,1,0.32983701,566,367,247,120,0,120
17669,11435,9380,0,2,2753,,,,,,1,1,0.572855228,1183,717,581,136,0,136
17669,10681,9991,0,0,2922,,,,,,1,1,0.600774902,1340,709,545,164,0,164
17669,9816,10857,0,0,2984,,,,,,1,1,0.616182202,1328,750,594,156,0,156
17669,10075,10631,2,2,3137,,,,,,1,1,0.637592811,1439,771,615,156,2,154
17669,11007,9663,0,0,3056,,,,,,1,1,0.676704281,1346,780,630,150,0,150
17669,9223,11454,0,0,3491,,,,,,1,1,0.710103117,1542,888,715,173,0,173
17669,9426,11273,0,0,1865,,,,,,1,1,0.389191084,721,500,356,144,1,143
17669,10945,10059,2,0,4033,,,,,,1,1,0.821513109,1843,1000,810,190,2,188
17669,9572,11111,2,2,4030,,,,,,1,1,0.847810772,1880,983,799,184,2,182
17669,9827,10957,0,0,4253,,,,,,1,1,0.916891202,1914,1082,907,175,0,175
17669,10469,10201,0,0,4674,,,,,,1,1,0.955491616,2238,1127,945,182,1,181
17669,10749,9921,2,0,5411,,,,,,1,1,1.126953251,2388,1409,1204,205,3,202
17669,10115,10599,0,0,5605,,,,,,1,1,1.188324421,2615,1391,1183,208,0,208
17669,10711,10007,0,0,3658,,,,,,1,1,0.749858845,1660,909,729,180,0,180
17669,10534,10141,0,0,2197,,,,,,1,1,0.460536204,945,552,404,148,1,147
17669,11233,9521,0,0,6758,,,,,,1,1,1.393597257,3322,1611,1397,214,1,213
17669,11714,8969,0,0,3936,,,,,,1,1,0.813868559,1793,991,830,161,0,161
17669,10184,10708,0,2,4011,,,,,,1,1,0.831432579,1894,970,793,177,1,176
17669,10516,10177,0,0,3580,,,,,,1,1,0.759134286,1538,933,757,176,0,176
17669,10142,10579,0,0,921,,,,,,1,1,0.197601556,333,243,141,102,0,102
17669,10266,10410,2,0,3062,,,,,,1,1,0.626317524,1455,731,586,145,0,145
17669,10687,9982,0,0,2530,,,,,,1,1,0.515849524,1127,628,481,147,0,147
17669,9867,10803,0,0,6707,,,,,,1,1,1.428993438,3307,1605,1415,190,0,190
17669,9499,11175,0,2,9262,,,,,,1,1,1.9227924650000001,4563,2233,2000,233,2,231
17669,10981,9714,2,0,11984,,,,,,1,1,2.556161373,6207,2791,2596,195,0,195
17669,10338,10332,2,0,9219,,,,,,1,1,1.941870293,4693,2167,1975,192,2,190
17669,10910,9759,0,0,16578,,,,,,1,1,3.4881879319999998,8487,3910,3639,271,0,271
17669,10470,10199,2,0,7806,,,,,,1,1,1.623573855,3687,1946,1719,227,4,223
17669,11187,9519,2,0,1616,,,,,,1,1,0.438614669,662,413,285,128,1,127
17669,9620,11060,0,0,3165,,,,,,1,1,0.792853126,1484,770,629,141,0,141
17669,10339,10514,0,0,20093,,,,,,1,1,4.200352306,10317,4744,4456,288,2,286
17669,10488,10518,0,0,2936,,,,,,1,1,0.608756576,1317,732,577,155,0,155
17669,10422,10331,0,0,9128,,,,,,1,1,1.874407276,4310,2303,2091,212,0,212
17669,10549,9811,0,2,35210,,,,,,1,1,7.266124102,18490,8228,7964,264,4,260
17669,10611,9278,2,0,35378,,,,,,1,1,7.465930676,18625,8225,7922,303,4,299
17669,9514,10878,2,0,36209,,,,,,1,1,7.484466789,18260,8835,8556,279,2,277
17669,9721,9170,2,0,36958,,,,,,1,1,7.6352916749999995,19081,8782,8469,313,14,299
17669,10049,10622,0,0,2388,,,,,,1,1,0.491221994,995,624,479,145,2,143
17669,10896,9351,1,1,35481,,,,,,1,1,7.782021948,18654,8274,7995,279,1,278
17669,10446,9804,2,0,37299,,,,,,1,1,7.791022535,19092,8947,8634,313,6,307
17669,9989,10379,0,0,35967,,,,,,1,1,7.813018452,18647,8503,8189,314,2,312
17669,8118,11337,0,3,38727,,,,,,1,1,7.969278289,19285,9567,9259,308,4,304
17669,10199,9012,2,0,37718,,,,,,1,1,7.971548078,19425,8993,8686,307,1,306
17669,10287,10400,0,0,1816,,,,,,1,1,0.375812609,747,471,344,127,0,127
17669,10411,10277,2,0,1487,,,,,,1,1,0.314053464,633,372,262,110,0,110
17669,10565,9329,4,0,35975,,,,,,1,1,7.624487445,18427,8624,8324,300,4,296
17669,9504,10335,0,0,35975,,,,,,1,1,7.54741557,18896,8387,8082,305,1,304
17669,10341,8234,0,0,36786,,,,,,1,1,7.735107267,18950,8787,8525,262,2,260
17669,10405,9700,0,0,35993,,,,,,1,1,7.476735818,18329,8685,8391,294,3,291
17669,9889,10783,0,0,3591,,,,,,1,1,0.95042673,1573,922,748,174,1,173
17669,10098,9364,0,2,36505,,,,,,1,1,7.81215158,19006,8619,8358,261,3,258
17669,10462,10129,4,2,37252,,,,,,1,1,7.682748794,18823,9058,8745,313,4,309
17669,10798,9876,2,0,5657,,,,,,1,1,1.237201249,2719,1372,1178,194,4,190
17669,10030,10691,0,0,737,,,,,,1,1,0.156584942,247,201,113,88,0,88
17669,9068,10875,0,3,35399,,,,,,1,1,7.455871317,18628,8239,7946,293,5,288
17669,10296,10473,0,0,1999,,,,,,1,1,0.409772493,824,518,379,139,0,139
17669,9110,10144,0,0,38520,,,,,,1,1,8.114361141,19001,9615,9326,289,3,286
17669,9550,11129,0,0,11734,,,,,,1,1,2.394595407,5670,2908,2660,248,3,245
17669,10364,10507,0,2,9920,,,,,,1,1,2.148175405,4755,2460,2215,245,3,242
17669,10130,10455,2,2,37266,,,,,,1,1,7.802439695,19268,8842,8528,314,2,312
17669,9867,10807,0,2,10617,,,,,,1,1,2.173688647,5313,2531,2289,242,0,242
17669,9454,11571,0,3,8596,,,,,,1,1,1.751558824,4228,2065,1827,238,5,233
17669,8865,10287,0,0,37101,,,,,,1,1,7.560392742,19136,8831,8528,303,2,301
17669,10888,9079,0,0,37206,,,,,,1,1,7.892577641,18980,8954,8636,318,1,317
17669,9572,10906,0,2,37073,,,,,,1,1,7.623952459,18885,8936,8620,316,3,313
17669,9102,10464,0,2,37819,,,,,,1,1,7.914573218,19065,9235,8951,284,2,282
17669,8860,11823,0,0,2415,,,,,,1,1,0.511108683,1061,608,470,138,0,138
17669,11218,9528,0,0,2030,,,,,,1,1,0.53003297,894,501,367,134,0,134
17669,10675,10189,2,2,14790,,,,,,1,1,3.177630396,7187,3667,3398,269,1,268
17669,9404,11588,0,4,24537,,,,,,1,1,5.153250372,12732,5765,5490,275,3,272
17669,9042,11629,0,0,9910,,,,,,1,1,2.118795973,4819,2435,2214,221,0,221
17669,10480,10236,0,0,3632,,,,,,1,1,0.763649197,1669,897,728,169,1,168
