key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,11445,10340,0,0,34160,,,,,,1,1,7.00610503,17666,8082,7752,330,3,327
17669,10061,12227,2,2,34587,,,,,,1,1,7.065665891,17963,8140,7796,344,2,342
17669,9853,11346,2,2,34906,,,,,,1,1,7.199505215,18273,8125,7742,383,16,367
17669,11478,8803,2,0,35400,,,,,,1,1,7.21366628,18208,8417,8059,358,0,358
17669,11113,9767,3,0,34091,,,,,,1,1,7.246784308,18113,7859,7599,260,1,259
17669,11742,10467,0,2,35250,,,,,,1,1,7.284673655,18009,8461,8142,319,6,313
17669,9989,10379,0,0,35976,,,,,,1,1,7.405605023,18647,8506,8189,317,2,315
17669,9973,9138,4,0,35517,,,,,,1,1,7.417601158,18348,8459,8208,251,2,249
17669,10285,10316,4,0,35678,,,,,,1,1,7.420271536,18639,8378,8095,283,5,278
17669,10896,9351,1,1,35434,,,,,,1,1,7.4237400860000005,18623,8267,7990,277,1,276
17669,9514,10878,2,0,36178,,,,,,1,1,7.426074649,18259,8825,8556,269,2,267
17669,11332,10269,2,0,35543,,,,,,1,1,7.4491216829999995,18296,8445,8088,357,7,350
17669,10549,9811,0,2,35231,,,,,,1,1,7.481667093,18490,8235,7964,271,4,267
17669,11500,10477,2,0,36131,,,,,,1,1,7.485095052,18543,8629,8299,330,1,329
17669,9943,11656,0,1,36136,,,,,,1,1,7.493542675,18396,8708,8384,324,1,323
17669,9888,11664,0,4,36056,,,,,,1,1,7.496425666,18532,8598,8270,328,13,315
17669,10902,10424,4,0,36063,,,,,,1,1,7.56866372,18506,8627,8324,303,5,298
17669,8813,10486,0,4,37021,,,,,,1,1,7.672989448,18954,8878,8567,311,8,303
17669,10199,9012,2,0,37572,,,,,,1,1,7.682303692,19358,8957,8657,300,1,299
17669,9721,9170,2,0,36825,,,,,,1,1,7.748354377,19083,8737,8469,268,15,253
17669,10816,11864,2,2,3271,,,,,,1,1,0.749652115,1532,781,604,177,1,176
17669,10230,11263,0,1,37290,,,,,,1,1,7.798236118,18925,9021,8698,323,0,323
17669,11338,11019,2,2,37207,,,,,,1,1,7.859633515,18934,8959,8604,355,7,348
17669,7981,8355,0,0,39501,,,,,,1,1,8.150337607,19977,9626,9354,272,2,270
17669,10845,8230,2,0,38937,,,,,,1,1,8.224829233,19686,9492,9225,267,5,262
17669,10953,11722,2,0,14150,,,,,,1,1,3.073485272,7141,3367,3092,275,7,268
17669,11496,11173,0,0,19146,,,,,,1,1,3.978407614,9503,4673,4376,297,0,297
17669,10003,11079,0,0,35444,,,,,,1,1,7.192173639,18446,8351,8055,296,1,295
17669,9411,11974,0,0,35068,,,,,,1,1,7.202550246,18296,8224,7900,324,3,321
17669,11002,10369,2,0,34569,,,,,,1,1,7.287891398,18041,8113,7811,302,6,296
17669,11049,10704,0,1,35751,,,,,,1,1,7.468085782,18482,8466,8129,337,9,328
17669,10341,8234,0,0,36729,,,,,,1,1,7.709015274,18950,8768,8525,243,2,241
17669,9991,11099,2,0,36880,,,,,,1,1,7.409949961,18629,8960,8629,331,2,329
17669,10888,9079,0,0,37254,,,,,,1,1,7.628088483,18980,8970,8636,334,1,333
17669,10167,11640,0,0,36384,,,,,,1,1,7.443378334,18445,8806,8479,327,2,325
17669,12439,10177,2,4,36400,,,,,,1,1,7.452285232,18932,8551,8185,366,2,364
17669,9018,10203,4,0,38297,,,,,,1,1,7.7915514550000005,19346,9339,9066,273,2,271
17669,10349,11609,2,0,36759,,,,,,1,1,7.604486729,18534,8943,8604,339,0,339
17669,10096,10070,0,2,36910,,,,,,1,1,7.712894295,18937,8846,8565,281,2,279
17669,10377,10543,0,0,36236,,,,,,1,1,7.572002659,18750,8593,8293,300,4,296
17669,11437,11097,4,2,34835,,,,,,1,1,7.077032145,18285,8111,7783,328,2,326
17669,10565,9329,4,0,36127,,,,,,1,1,7.377102271,18505,8653,8337,316,4,312
17669,9666,11616,2,0,37808,,,,,,1,1,7.855799149,18950,9254,8904,350,4,346
17669,10490,9100,0,0,36125,,,,,,1,1,7.654494949,18444,8693,8398,295,3,292
17669,10820,10876,0,0,37576,,,,,,1,1,7.864986611,19038,9100,8762,338,3,335
17669,11109,10922,0,4,36941,,,,,,1,1,7.7203188,18639,8990,8668,322,2,320
17669,10649,10812,0,2,36984,,,,,,1,1,7.671130149,18662,8984,8630,354,6,348
