key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,8348,9864,2,2,577,,,,,,1,1,0.125796293,206,150,79,71,0,71
17669,9319,8916,0,0,540,,,,,,1,1,0.125893205,172,147,73,74,0,74
17669,8143,10066,0,0,565,,,,,,1,1,0.143889417,182,157,88,69,0,69
17669,8561,9634,0,0,729,,,,,,1,1,0.156906547,261,195,117,78,0,78
17669,10229,8041,0,0,761,,,,,,1,1,0.161552987,286,196,113,83,0,83
17669,9367,8862,0,0,790,,,,,,1,1,0.173361361,290,207,121,86,1,85
17669,10501,7810,0,0,843,,,,,,1,1,0.178534258,292,234,151,83,0,83
17669,9648,8522,0,2,978,,,,,,1,1,0.210444162,333,276,183,93,0,93
17669,9345,8841,0,0,1062,,,,,,1,1,0.227145268,436,269,181,88,1,87
17669,9662,8524,0,0,1136,,,,,,1,1,0.235042602,454,298,212,86,1,85
17669,9396,8820,0,0,1194,,,,,,1,1,0.261807098,493,303,208,95,0,95
17669,9380,9065,0,2,1250,,,,,,1,1,0.262137433,487,331,230,101,0,101
17669,9136,9046,2,2,970,,,,,,1,1,0.278908111,383,248,157,91,0,91
17669,8387,9988,0,4,1406,,,,,,1,1,0.299354396,581,363,264,99,2,97
17669,9290,8963,0,0,768,,,,,,1,1,0.16719779,293,199,122,77,0,77
17669,8153,10071,0,0,517,,,,,,1,1,0.109593733,165,141,71,70,0,70
17669,8928,9269,0,0,1742,,,,,,1,1,0.363931615,748,440,326,114,0,114
17669,9493,8684,0,0,1698,,,,,,1,1,0.365959261,777,408,303,105,0,105
17669,8772,9424,0,0,1194,,,,,,1,1,0.251807978,489,308,219,89,0,89
17669,9347,8844,0,0,1035,,,,,,1,1,0.219373798,400,273,184,89,0,89
17669,9961,8224,0,0,1062,,,,,,1,1,0.226964397,434,265,167,98,1,97
17669,9262,8925,0,0,860,,,,,,1,1,0.186945307,311,229,138,91,0,91
17669,8840,9345,0,0,696,,,,,,1,1,0.15403661,262,180,106,74,0,74
17669,8094,10129,0,0,939,,,,,,1,1,0.419904031,388,232,145,87,0,87
17669,8984,9228,0,0,2063,,,,,,1,1,0.426364245,900,527,418,109,0,109
17669,10227,8251,0,0,696,,,,,,1,1,0.151947273,273,176,105,71,0,71
17669,8279,10220,2,0,2176,,,,,,1,1,0.4544528,939,561,446,115,0,115
17669,8929,9551,0,0,1036,,,,,,1,1,0.237922509,410,265,169,96,0,96
17669,9509,8674,0,0,1128,,,,,,1,1,0.230542953,455,287,188,99,0,99
17669,10498,7897,0,0,664,,,,,,1,1,0.15864639,226,182,108,74,0,74
17669,8919,9268,0,0,916,,,,,,1,1,0.192376678,384,225,143,82,0,82
17669,9329,8853,0,0,793,,,,,,1,1,0.170746066,312,200,119,81,0,81
17669,9968,8202,0,0,1909,,,,,,1,1,0.392543926,859,470,360,110,0,110
17669,9690,8773,0,2,2655,,,,,,1,1,0.577873992,1154,682,545,137,0,137
17669,9598,8583,0,0,2060,,,,,,1,1,0.468029296,877,533,416,117,0,117
17669,8339,9864,0,0,1224,,,,,,1,1,0.322335265,479,323,224,99,0,99
17669,8591,9819,0,2,880,,,,,,1,1,0.223915016,369,214,131,83,0,83
17669,9157,9015,0,0,1342,,,,,,1,1,0.28197289,567,337,236,101,1,100
17669,9079,9094,0,0,1392,,,,,,1,1,0.286281276,576,354,246,108,0,108
17669,9573,8607,0,0,1346,,,,,,1,1,0.275544338,542,348,240,108,0,108
17669,9826,8513,0,2,1249,,,,,,1,1,0.259875854,498,324,221,103,1,102
17669,8280,9891,0,0,3319,,,,,,1,1,0.714527986,1418,875,724,151,0,151
17669,9122,9221,0,0,1295,,,,,,1,1,0.284878338,518,336,231,105,0,105
17669,8808,9461,0,0,970,,,,,,1,1,0.203684114,399,243,158,85,1,84
17669,9076,9118,0,0,1796,,,,,,1,1,0.39521741,781,452,341,111,0,111
17669,10398,7963,0,0,1075,,,,,,1,1,0.224409683,410,289,202,87,0,87
17669,10203,7967,0,0,1134,,,,,,1,1,0.301791937,470,286,194,92,0,92
17669,8231,9948,0,0,3793,,,,,,1,1,0.803063316,1774,937,792,145,0,145
17669,8565,9624,0,0,1264,,,,,,1,1,0.263809245,527,319,220,99,0,99
17669,8843,9329,0,0,1299,,,,,,1,1,0.289096503,519,337,231,106,0,106
17669,9021,9239,0,0,566,,,,,,1,1,0.137380644,172,159,83,76,0,76
17669,8986,9203,0,2,595,,,,,,1,1,0.129418151,178,172,99,73,0,73
17669,7529,10642,0,0,1942,,,,,,1,1,0.395025859,813,502,377,125,0,125
17669,10259,8200,0,0,1213,,,,,,1,1,0.246932626,514,299,198,101,0,101
17669,9373,8993,0,2,4587,,,,,,1,1,0.9320094,2126,1154,1001,153,5,148
17669,9001,9487,0,0,1329,,,,,,1,1,0.273935647,541,345,247,98,0,98
17669,8190,10266,0,0,2578,,,,,,1,1,0.522336231,1185,641,530,111,0,111
17669,9697,8749,0,0,1110,,,,,,1,1,0.23484944,419,295,194,101,1,100
17669,9764,8667,0,0,1581,,,,,,1,1,0.325878631,658,406,295,111,0,111
17669,8327,9858,0,0,878,,,,,,1,1,0.187265471,346,222,134,88,1,87
17669,9085,9193,0,0,803,,,,,,1,1,0.175247385,270,227,148,79,0,79
17669,8233,9954,0,2,2010,,,,,,1,1,0.627201763,878,508,392,116,1,115
17669,9821,8665,0,0,941,,,,,,1,1,0.207672876,370,243,158,85,0,85
17669,9544,8793,0,2,979,,,,,,1,1,0.205446157,360,267,182,85,1,84
17669,8925,9608,0,0,1393,,,,,,1,1,0.304759916,557,368,268,100,0,100
