key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,10801,11796,6,4,33883,,,,,,1,1,6.871027651,17527,8022,7710,312,1,311
17669,11113,9767,3,0,34139,,,,,,1,1,7.037841823,18153,7865,7609,256,1,255
17669,9853,11346,2,2,34764,,,,,,1,1,7.093905904,18273,8076,7737,339,15,324
17669,10061,12227,2,2,34518,,,,,,1,1,7.10496228,17949,8119,7788,331,2,329
17669,9690,10568,4,0,35181,,,,,,1,1,7.1255593,18291,8306,8028,278,1,277
17669,10896,9351,1,1,35364,,,,,,1,1,7.193919755,18619,8243,7984,259,1,258
17669,10229,9893,2,0,35542,,,,,,1,1,7.22482945,18522,8358,8054,304,2,302
17669,10013,10479,0,2,35612,,,,,,1,1,7.29856562,18351,8467,8140,327,4,323
17669,11500,10477,2,0,36044,,,,,,1,1,7.321469413,18499,8607,8276,331,1,330
17669,11332,10269,2,0,35423,,,,,,1,1,7.325127395,18292,8406,8087,319,8,311
17669,10496,9551,2,0,35840,,,,,,1,1,7.329417525,18631,8455,8156,299,7,292
17669,9619,9271,2,2,35752,,,,,,1,1,7.385585487,18726,8378,8108,270,11,259
17669,10436,10417,0,0,36707,,,,,,1,1,7.415357927,18516,8931,8602,329,1,328
17669,10413,10261,2,0,36196,,,,,,1,1,7.419384163,18561,8661,8348,313,1,312
17669,10999,9018,3,0,36591,,,,,,1,1,7.422556868,19217,8526,8204,322,2,320
17669,10102,10412,0,0,36743,,,,,,1,1,7.464647332,19076,8681,8376,305,1,304
17669,10230,11263,0,1,37302,,,,,,1,1,7.559865254,18925,9025,8698,327,0,327
17669,10199,9012,2,0,37511,,,,,,1,1,7.568476866,19379,8933,8667,266,1,265
17669,9514,10878,2,0,36191,,,,,,1,1,7.577782557,18260,8829,8556,273,2,271
17669,10902,10424,4,0,36526,,,,,,1,1,7.645685845,18746,8732,8416,316,7,309
17669,11143,10930,2,5,38247,,,,,,1,1,7.824304813,19094,9395,9032,363,7,356
17669,10845,8230,2,0,38985,,,,,,1,1,7.880000859,19678,9509,9220,289,5,284
