key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,8069,9626,2,0,522,,,,,,1,1,0.119431327,175,140,73,67,0,67
17669,9431,8266,0,0,534,,,,,,1,1,0.123711962,179,143,74,69,0,69
17669,7777,10020,0,0,510,,,,,,1,1,0.12513395,160,143,79,64,0,64
17669,8082,9608,0,0,618,,,,,,1,1,0.138470883,212,168,98,70,1,69
17669,9462,8223,0,0,650,,,,,,1,1,0.142781108,210,185,115,70,0,70
17669,9671,8018,0,0,670,,,,,,1,1,0.144856456,243,176,101,75,0,75
17669,8783,8916,0,0,659,,,,,,1,1,0.146658899,210,187,112,75,0,75
17669,9121,8816,0,0,703,,,,,,1,1,0.152637167,257,184,106,78,1,77
17669,9415,8632,0,0,733,,,,,,1,1,0.15982326,265,193,111,82,0,82
17669,9607,8448,0,2,759,,,,,,1,1,0.165183369,241,218,136,82,0,82
17669,8914,8961,0,0,840,,,,,,1,1,0.1845266,308,225,143,82,0,82
17669,8096,9600,2,0,1074,,,,,,1,1,0.226974889,402,289,195,94,0,94
17669,9291,8443,0,0,1069,,,,,,1,1,0.230914451,415,282,192,90,0,90
17669,9090,8782,0,0,1140,,,,,,1,1,0.24241564,494,283,203,80,0,80
17669,9010,8687,0,0,1060,,,,,,1,1,0.245741042,417,277,188,89,0,89
17669,8198,9500,0,0,546,,,,,,1,1,0.119771342,193,142,73,69,1,68
17669,8787,8899,0,2,1355,,,,,,1,1,0.280917988,530,364,267,97,0,97
17669,8632,9045,0,0,750,,,,,,1,1,0.163011011,293,193,122,71,0,71
17669,9551,8136,0,2,690,,,,,,1,1,0.14750286,250,182,106,76,0,76
17669,9454,8436,0,0,1365,,,,,,1,1,0.287862158,604,330,229,101,0,101
