key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,attack_tpr,attack_tnr,duration_seconds,test_outcomes_0_false,test_outcomes_0_true,test_outcomes_1_false,test_outcomes_1_true,test_outcomes_2_false,test_outcomes_2_true
17669,12423,11600,2,0,33380,,,,,,1,1,6.7663019989999995,16876,8065,7691,374,0,374
17669,11445,10340,0,0,34121,,,,,,1,1,6.934222454,17666,8069,7752,317,3,314
17669,10994,10330,0,0,33612,,,,,,1,1,6.959246712,17534,7886,7580,306,2,304
17669,10801,11796,6,4,33998,,,,,,1,1,6.998862083,17624,8041,7749,292,1,291
17669,11113,9767,3,0,34120,,,,,,1,1,7.034830633,18115,7869,7602,267,1,266
17669,9324,11229,4,0,33745,,,,,,1,1,7.067128391,17755,7840,7530,310,5,305
17669,9853,11346,2,2,34790,,,,,,1,1,7.125645395,18273,8086,7741,345,13,332
17669,10896,9351,1,1,35359,,,,,,1,1,7.196944686,18618,8242,7985,257,1,256
17669,11269,10957,0,0,35104,,,,,,1,1,7.213480286,18162,8302,7964,338,3,335
17669,11332,10269,2,0,35455,,,,,,1,1,7.243910199,18295,8416,8088,328,10,318
17669,10260,11553,0,0,35738,,,,,,1,1,7.322114886,18371,8510,8163,347,3,344
17669,11500,10477,2,0,36148,,,,,,1,1,7.325406492,18540,8635,8297,338,1,337
17669,10061,12227,2,2,34547,,,,,,1,1,7.326507837,17949,8132,7798,334,2,332
17669,9514,10878,2,0,36275,,,,,,1,1,7.33318998,18261,8857,8557,300,4,296
17669,9619,9271,2,2,35491,,,,,,1,1,7.341496125,18552,8328,8045,283,13,270
17669,10999,9018,3,0,36416,,,,,,1,1,7.463221557,19129,8486,8171,315,2,313
17669,10902,10424,4,0,36474,,,,,,1,1,7.47209961,18682,8728,8392,336,7,329
17669,10413,10261,2,0,36202,,,,,,1,1,7.5533742,18561,8663,8348,315,1,314
17669,10230,11263,0,1,37302,,,,,,1,1,7.592326962,18925,9025,8698,327,0,327
17669,11573,8990,0,1,37068,,,,,,1,1,7.617692594,18764,8990,8666,324,2,322
17669,10199,9012,2,0,37543,,,,,,1,1,7.626397505,19358,8946,8653,293,1,292
17669,11814,10124,3,0,37913,,,,,,1,1,7.802507053,18683,9435,9075,360,4,356
17669,12021,10527,0,2,37768,,,,,,1,1,7.834990314,18800,9295,8917,378,0,378
17669,9507,10574,0,2,38607,,,,,,1,1,7.919491659,19556,9382,9095,287,8,279
17669,11774,12086,4,2,25290,,,,,,1,1,5.157158836,13487,5745,5432,313,6,307
17669,10938,10694,0,2,34206,,,,,,1,1,6.992054724,17821,8045,7750,295,5,290
17669,10829,11754,2,2,34317,,,,,,1,1,7.232547606,17946,8010,7659,351,2,349
17669,11017,9763,1,2,35835,,,,,,1,1,7.30403394,18494,8511,8192,319,8,311
17669,11988,10910,2,2,34618,,,,,,1,1,7.111781148,18053,8121,7798,323,1,322
17669,10003,11079,0,0,35456,,,,,,1,1,7.226593213,18446,8355,8055,300,1,299
17669,10012,10814,6,2,35265,,,,,,1,1,7.193531963,18075,8435,8115,320,21,299
17669,10888,9079,0,0,37227,,,,,,1,1,7.516799166,18980,8961,8636,325,1,324
17669,9110,10144,0,0,38526,,,,,,1,1,7.810523219,19001,9617,9326,291,3,288
17669,9660,10907,0,0,35820,,,,,,1,1,7.34516569,18450,8518,8184,334,0,334
17669,10167,11640,0,0,36363,,,,,,1,1,7.45020308,18445,8799,8479,320,2,318
17669,10096,10070,0,2,36963,,,,,,1,1,7.537562664,18967,8856,8572,284,2,282
17669,10951,9302,1,0,35836,,,,,,1,1,7.2875917789999995,18221,8654,8347,307,2,305
17669,10490,9100,0,0,36110,,,,,,1,1,7.250094718,18444,8688,8398,290,3,287
17669,10820,10876,0,0,37615,,,,,,1,1,7.565137636,19038,9113,8762,351,3,348
17669,10377,10543,0,0,36299,,,,,,1,1,7.473713756,18750,8614,8293,321,4,317
17669,10736,9657,2,2,35659,,,,,,1,1,7.4533397820000005,18508,8430,8139,291,3,288
17669,10341,8234,0,0,36750,,,,,,1,1,7.698317268,18950,8775,8525,250,2,248
17669,10549,9468,2,4,36535,,,,,,1,1,7.424562993,19006,8618,8325,293,4,289
17669,10889,10304,5,0,37334,,,,,,1,1,7.525919521,19175,8916,8589,327,1,326
17669,9666,11616,2,0,38150,,,,,,1,1,7.975775183,19198,9308,8972,336,5,331
17669,10683,9508,0,2,35882,,,,,,1,1,7.474685848,18736,8417,8105,312,0,312
17669,10098,9364,0,2,36553,,,,,,1,1,7.576765817,19008,8634,8357,277,5,272
17669,11271,10780,0,0,36039,,,,,,1,1,7.557751882,18416,8628,8261,367,5,362
17669,10649,10812,0,2,36908,,,,,,1,1,7.444562864,18657,8960,8629,331,4,327
17669,9570,11076,2,0,34570,,,,,,1,1,7.112288671,18083,8086,7771,315,0,315
17669,9476,11230,0,2,34819,,,,,,1,1,7.089482794,18239,8150,7870,280,6,274
17669,10379,10400,2,0,32034,,,,,,1,1,6.521557752,16988,7398,7148,250,2,248
17669,11239,10795,2,0,34816,,,,,,1,1,7.257604279,18011,8244,7927,317,5,312
17669,9609,11629,2,0,32952,,,,,,1,1,6.973171426,17660,7496,7196,300,2,298
17669,10318,11897,0,0,36292,,,,,,1,1,7.435766374,18456,8760,8444,316,1,315
17669,12027,9539,0,0,34239,,,,,,1,1,7.094706024,17968,7979,7666,313,1,312
17669,10130,10455,2,2,37204,,,,,,1,1,7.578541078,19260,8823,8525,298,2,296
17669,11495,9126,3,2,35541,,,,,,1,1,7.148391859,18276,8486,8193,293,3,290
17669,10788,9178,0,3,36173,,,,,,1,1,7.308309121,18570,8642,8323,319,7,312
17669,11809,9792,0,2,37126,,,,,,1,1,7.564965978,19064,8840,8458,382,5,377
17669,9752,12383,0,0,37020,,,,,,1,1,7.584364778,18748,8964,8620,344,1,343
17669,11156,11303,0,3,32847,,,,,,1,1,6.780124772,17165,7691,7391,300,0,300
17669,10224,11254,3,0,35877,,,,,,1,1,7.247262804,18429,8565,8247,318,10,308
17669,10702,10720,4,1,36992,,,,,,1,1,7.679976026,18670,8986,8636,350,18,332
17669,11656,11235,1,0,36447,,,,,,1,1,7.452945931,18568,8767,8422,345,1,344
17669,9812,10591,0,0,35744,,,,,,1,1,7.3731280120000005,18791,8321,8010,311,2,309
17669,9207,10964,0,2,35132,,,,,,1,1,7.112079974,18239,8306,8025,281,3,278
17669,10324,10933,1,2,36904,,,,,,1,1,7.476072702,18985,8803,8490,313,3,310
17669,10454,9687,4,1,38629,,,,,,1,1,7.826942937,19800,9233,8870,363,17,346
17669,8550,9701,0,2,36495,,,,,,1,1,7.452317561,19208,8505,8228,277,7,270
17669,11168,9780,4,0,38292,,,,,,1,1,7.687726882,19221,9365,9024,341,13,328
17669,10521,11357,4,0,35666,,,,,,1,1,7.5127462000000005,18242,8555,8241,314,2,312
17669,11260,11071,0,1,35710,,,,,,1,1,7.442673942,18359,8522,8215,307,4,303
17669,10796,11392,2,0,36241,,,,,,1,1,7.330706121,18518,8710,8407,303,3,300
17669,8455,9958,2,2,36889,,,,,,1,1,7.622502104,19039,8792,8526,266,2,264
17669,9712,10758,1,2,36827,,,,,,1,1,7.481923521,18973,8793,8525,268,4,264
17669,12068,10275,2,2,34385,,,,,,1,1,7.180304851,17937,8058,7726,332,1,331
17669,10623,10684,2,1,37566,,,,,,1,1,7.747393398,19060,9085,8749,336,8,328
17669,10382,10026,0,0,37214,,,,,,1,1,7.551282733,18866,9013,8691,322,2,320
17669,10801,10537,4,1,34857,,,,,,1,1,7.147025737,18276,8124,7791,333,7,326
17669,10355,10827,2,4,35490,,,,,,1,1,7.224733426,18473,8352,8039,313,6,307
17669,10826,9259,0,4,36701,,,,,,1,1,7.544732122,18606,8892,8581,311,3,308
17669,11712,10535,3,2,33474,,,,,,1,1,7.050414605,17735,7709,7388,321,1,320
17669,10876,9332,0,0,35006,,,,,,1,1,7.262177476,18286,8220,7940,280,1,279
17669,10765,11042,0,2,36884,,,,,,1,1,7.467578549,18685,8942,8627,315,2,313
17669,7964,10771,0,0,37176,,,,,,1,1,7.800227679,19094,8895,8603,292,3,289
17669,9737,9330,0,0,37976,,,,,,1,1,7.669031107,19277,9185,8856,329,1,328
17669,11160,9551,3,0,35261,,,,,,1,1,7.345526622,18570,8202,7915,287,5,282
17669,9727,11423,0,2,35050,,,,,,1,1,7.217744767,18016,8357,8037,320,5,315
17669,9771,8009,0,0,38454,,,,,,1,1,7.770252322,19640,9277,9017,260,3,257
17669,10514,10369,0,2,38056,,,,,,1,1,8.133479448,19358,9196,8890,306,1,305
17669,10011,10511,0,0,36991,,,,,,1,1,7.696077782,18809,8939,8635,304,1,303
17669,9517,11718,0,0,37876,,,,,,1,1,7.69380989,18895,9325,8994,331,2,329
17669,11615,10714,0,0,37306,,,,,,1,1,7.831250549,18909,9015,8648,367,1,366
17669,10598,9873,2,0,34740,,,,,,1,1,7.298462198,18131,8155,7856,299,2,297
17669,10020,9149,2,0,37854,,,,,,1,1,7.660627698,19174,9187,8881,306,3,303
17669,10953,10056,0,2,36143,,,,,,1,1,7.383791449,18701,8566,8256,310,1,309
17669,12072,11951,2,2,26901,,,,,,1,1,5.735441742,14173,6204,5884,320,2,318
17669,9328,10888,0,4,36048,,,,,,1,1,7.318792741,18652,8554,8266,288,0,288
17669,9589,11362,0,4,35728,,,,,,1,1,7.237594513,18285,8556,8225,331,4,327
17669,10905,10413,2,0,36109,,,,,,1,1,7.498121601,18444,8673,8354,319,2,317
17669,10578,9485,4,2,36981,,,,,,1,1,7.497630394,19004,8839,8540,299,6,293
17669,10742,11036,2,0,34551,,,,,,1,1,7.202431594,18144,8042,7719,323,3,320
17669,11961,9656,3,0,34339,,,,,,1,1,7.053252361,17994,8030,7745,285,0,285
17669,11241,10997,2,4,36179,,,,,,1,1,7.36345027,18651,8606,8290,316,3,313
17669,8865,10287,0,0,37074,,,,,,1,1,7.500785227,19136,8822,8528,294,2,292
17669,10832,10742,0,2,36792,,,,,,1,1,7.568005269,18548,8955,8621,334,6,328
17669,10042,12784,2,0,32998,,,,,,1,1,7.026720251,17484,7602,7292,310,0,310
17669,8674,11416,0,2,37653,,,,,,1,1,7.711557323,19042,9149,8836,313,4,309
17669,8269,10987,0,2,36992,,,,,,1,1,7.574329937,19008,8855,8581,274,2,272
17669,9633,10889,2,0,34573,,,,,,1,1,7.036997053,18116,8088,7807,281,3,278
17669,9723,10928,2,0,34627,,,,,,1,1,7.126472377,17985,8160,7838,322,3,319
17669,9642,9345,0,0,36671,,,,,,1,1,7.718810192,19026,8688,8419,269,3,266
17669,9878,9736,7,2,35218,,,,,,1,1,7.102724506,18392,8278,8008,270,4,266
17669,10507,8899,0,2,37334,,,,,,1,1,7.625224053,19161,8936,8635,301,4,297
