key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,duration_seconds
17669,7759,9922,0,0,2944916,,,,,,911.606226428
17669,8147,9536,0,0,7364404,,,,,,2341.733507474
17669,9628,8133,2,2,2803730,,,,,,928.594485803
17669,9458,8231,0,0,8951424,,,,,,2944.848953263
17669,9272,8709,0,0,6684338,,,,,,2148.755859732
17669,8630,9050,0,2,7611692,,,,,,2451.581726818
17669,10045,7805,0,0,6441428,,,,,,2104.230063182
17669,8105,9570,0,2,19759140,,,,,,6151.590829559
17669,9426,8251,0,0,3472858,,,,,,1095.345965614
17669,9194,8482,0,0,26214380,,,,,,8328.283484623
17669,8626,9148,3,0,14640572,,,,,,4708.40246952
17669,7962,9712,0,0,4409626,,,,,,1391.781835633
17669,9534,8156,0,0,4058516,,,,,,1289.661374841
17669,9283,8426,0,2,18088090,,,,,,5838.886771399
17669,9859,8105,0,0,4405842,,,,,,1393.593611258
17669,8448,9230,0,0,5884176,,,,,,1768.091367192
17669,8395,9436,0,0,6273494,,,,,,2027.611678318
17669,8873,8965,0,0,3291460,,,,,,1019.739625614
17669,9305,8375,0,0,7067726,,,,,,2262.906694929
17669,8424,9262,0,0,3304372,,,,,,993.200617961
17669,8978,9042,0,0,3319272,,,,,,1092.658153245
17669,9138,8770,0,0,14721330,,,,,,4724.994297164
17669,9717,8189,2,0,6302080,,,,,,1999.765726556
17669,9313,8381,0,0,3501314,,,,,,1155.088006446
17669,9278,8397,2,0,18130660,,,,,,5755.159542005
17669,8579,9302,0,0,21989440,,,,,,6965.890481579
17669,8430,9247,0,0,3871340,,,,,,1265.285590058
17669,8339,9346,0,2,12268652,,,,,,3909.629505335
17669,9198,8489,0,0,2576036,,,,,,814.991538164
17669,9185,8543,0,0,2798216,,,,,,902.102633509
17669,9243,8457,0,0,4410008,,,,,,1353.896312886
17669,8753,8922,0,2,15803354,,,,,,4985.758419065
17669,7488,10263,0,0,2504128,,,,,,799.911832956
17669,8509,9171,0,0,5438434,,,,,,1774.828500671
17669,9782,7939,0,0,10555666,,,,,,3315.738395227
17669,10089,7854,0,0,5304992,,,,,,1651.426728114
17669,8541,9161,0,0,4456926,,,,,,1466.647262138
17669,9134,8588,0,0,4118800,,,,,,1329.621974885
17669,8448,9234,0,0,2663730,,,,,,809.977979598
17669,9895,7797,0,0,9232402,,,,,,3070.661803497
17669,8917,8777,0,0,9167228,,,,,,2933.300312408
17669,9235,8646,0,0,7184260,,,,,,2304.841572718
17669,8837,8846,1,0,10781338,,,,,,3403.247255738
17669,9230,8452,0,2,5269468,,,,,,1687.867562481
17669,9460,8246,0,0,11891782,,,,,,3756.912215552
17669,9409,8266,0,0,8603198,,,,,,2798.56430054
17669,8842,8939,0,0,3883562,,,,,,1251.791757131
17669,9431,8243,0,0,24829474,,,,,,7936.401039102
17669,7516,10181,0,2,8164010,,,,,,2706.222212772
17669,8487,9270,0,0,3029452,,,,,,994.113171532
17669,8267,9642,0,0,23267798,,,,,,7394.85949462
17669,8566,9203,0,2,2890164,,,,,,906.349562072
17669,8681,9131,2,0,32567320,,,,,,10470.700243605
17669,8445,9236,0,0,9108492,,,,,,2925.244163576
17669,7772,9908,2,0,12344348,,,,,,3962.753760933
17669,8456,9219,0,0,3193632,,,,,,1032.317452513
17669,9871,7972,0,0,3686872,,,,,,1174.136486931
17669,7157,10671,0,4,6201350,,,,,,2033.040390562
17669,10182,7625,2,0,8261016,,,,,,2630.054173934
17669,384,17664,3,62,728062,,,,,,238.779239356
17669,8784,8894,0,0,9754116,,,,,,3063.391513242
17669,8342,9381,2,0,10945424,,,,,,3525.874029747
17669,7980,9702,0,2,7912786,,,,,,2498.609446391
17669,9866,7818,0,0,4856010,,,,,,1620.634328994
17669,8866,9078,0,0,8034868,,,,,,2589.175371701
17669,8124,9550,0,0,18377598,,,,,,5819.821810783
17669,8321,9356,2,0,8359082,,,,,,2630.547000802
17669,8516,9394,0,0,7573436,,,,,,2407.782238317
17669,9920,7826,0,0,3578338,,,,,,1147.56242686
17669,8202,9477,0,0,11739006,,,,,,3848.636664465
17669,7931,9856,0,0,7065510,,,,,,2295.038560121
17669,7895,9779,0,0,3597838,,,,,,1090.864239201
17669,9814,8078,0,0,5156484,,,,,,1683.22323127
17669,9621,8122,0,0,5994830,,,,,,1945.036736652
17669,8056,9633,0,2,4264306,,,,,,1351.408575681
17669,8133,9543,0,0,7828728,,,,,,2500.889804721
17669,8931,9083,0,0,6254596,,,,,,1933.20936143
17669,9182,8493,0,0,7559940,,,,,,2383.515211529
17669,8009,9678,0,0,5989766,,,,,,1958.228441731
17669,9193,8491,0,0,9124028,,,,,,2976.6979048
17669,8374,9328,0,0,10327188,,,,,,3305.711731849
17669,8808,8880,0,0,4787986,,,,,,1499.73031025
17669,8461,9214,0,0,4131836,,,,,,1301.099921569
17669,8740,8993,0,2,2776034,,,,,,907.458725779
17669,8665,9124,0,0,3857598,,,,,,1205.264312476
17669,9690,8002,2,0,3272690,,,,,,1016.201122717
17669,9295,8549,0,0,10037158,,,,,,3240.419839021
17669,10149,7757,1,0,6769004,,,,,,2135.204149349
17669,9624,8229,0,0,9672150,,,,,,3142.778006134
17669,8855,8868,0,0,6903684,,,,,,2212.094103051
17669,8440,9316,0,0,2540242,,,,,,824.327480345
17669,9046,8794,0,0,11164296,,,,,,3595.292639346
17669,8828,8848,0,0,7775972,,,,,,2449.249037111
17669,8962,8752,0,0,4991544,,,,,,1522.945483314
17669,8911,8763,0,0,4917342,,,,,,1531.868957781
17669,8907,8767,0,0,5571958,,,,,,1758.113888145
17669,9584,8108,0,0,3895502,,,,,,1238.389566273
17669,9892,7815,0,0,4172562,,,,,,1335.141303438
17669,9636,8045,0,0,6490360,,,,,,2082.109243085
17669,9112,8734,0,2,9664688,,,,,,3090.707395339
17669,8829,9116,0,0,2371914,,,,,,813.050603817
17669,8506,9209,0,2,9495544,,,,,,3039.566327122
17669,8276,9410,0,0,3812836,,,,,,1209.301249485
17669,10081,7846,0,0,4176624,,,,,,1260.623352529
17669,9850,7827,0,0,12926380,,,,,,4087.588279733
17669,8116,9560,0,0,29723356,,,,,,9483.328623866
17669,8935,8758,0,0,4442676,,,,,,1416.413504826
17669,9016,8709,0,0,2815040,,,,,,894.165748345
17669,8618,9068,0,0,5138748,,,,,,1633.22856592
17669,8348,9644,0,0,5063344,,,,,,1701.254315736
17669,8655,9226,0,2,4179918,,,,,,1343.393591003
17669,9033,8689,0,0,10774528,,,,,,3453.192154129
17669,8088,9595,0,0,11115576,,,,,,3580.904003636
17669,7920,9772,0,0,3378704,,,,,,1081.99287176
17669,9226,8758,0,2,2996506,,,,,,931.0333807
17669,9738,7940,0,0,4664530,,,,,,1493.118435482
17669,8732,8993,0,0,2800636,,,,,,905.134505529
17669,8635,9047,0,0,3149406,,,,,,946.177073879
17669,8416,9323,0,0,10527420,,,,,,3362.511342154
17669,8633,9043,0,0,11382142,,,,,,3643.00654143
17669,10036,7880,2,0,6827174,,,,,,2181.0916631
17669,8619,9066,0,0,8471414,,,,,,2665.043589769
17669,8320,9544,0,2,30118538,,,,,,9766.503815865
17669,8136,9538,0,0,5964418,,,,,,2014.11047544
17669,9249,8481,2,0,3294418,,,,,,1035.021281806
17669,8691,9078,0,0,3661448,,,,,,1163.465266239
17669,8445,9239,0,0,2792244,,,,,,913.225299151
17669,9590,8106,0,0,5837202,,,,,,1862.496272336
17669,8353,9362,0,0,7186594,,,,,,2274.476222588
17669,8934,8801,0,0,3562070,,,,,,1170.342683666
17669,8932,8824,0,0,2445810,,,,,,792.44105547
17669,8440,9265,0,0,3239412,,,,,,1076.554401283
17669,8121,9629,0,0,7665176,,,,,,2367.686598638
17669,9022,8936,0,0,6701690,,,,,,2115.040739306
17669,9324,8376,0,0,3412138,,,,,,1083.870855241
17669,8462,9377,0,0,10281334,,,,,,3239.63250767
17669,8556,9208,0,0,3012330,,,,,,983.924464499
17669,9827,7853,1,0,6945216,,,,,,2159.459279502
17669,8561,9121,0,0,2699012,,,,,,876.350447052
17669,8556,9129,0,0,2166164,,,,,,676.568725145
17669,8903,9085,2,0,5479910,,,,,,1817.821055819
17669,8919,8991,0,0,3155300,,,,,,1072.819548622
17669,8863,8866,0,2,3033928,,,,,,971.072689913
17669,9856,7830,0,0,8220086,,,,,,2591.91374337
17669,8604,9283,0,0,3145520,,,,,,1064.330033546
17669,10147,7817,0,0,5407356,,,,,,1710.808078669
17669,8888,8830,0,0,3999826,,,,,,1265.110818144
17669,9051,8874,0,0,7555748,,,,,,2420.079116425
17669,8553,9459,0,2,6031366,,,,,,1912.177969927
17669,8207,9468,0,0,4160984,,,,,,1374.88025495
17669,8595,9353,0,0,16629838,,,,,,5307.891644491
17669,9241,8459,1,0,12677028,,,,,,4018.024982035
17669,9872,7984,0,2,6561908,,,,,,2038.73353075
17669,9909,7765,0,0,6357066,,,,,,2063.391199506
17669,9047,8628,2,0,4794124,,,,,,1537.934168667
17669,8806,8878,0,0,3206362,,,,,,1002.762613074
17669,8742,8955,0,0,5193958,,,,,,1582.31701681
17669,8789,8899,0,0,4224620,,,,,,1329.707501119
17669,9497,8184,0,0,12208698,,,,,,3929.156156814
17669,8545,9141,0,0,5169480,,,,,,1632.329646014
17669,9446,8426,0,0,4787106,,,,,,1547.325961559
17669,8484,9508,0,0,19308664,,,,,,6295.96272607
17669,9796,7899,0,2,4400988,,,,,,1435.538866862
17669,9006,8803,0,0,2862686,,,,,,972.420470518
17669,8543,9513,0,2,10012820,,,,,,3250.588212743
17669,9515,8208,0,0,15513810,,,,,,5093.40083122
17669,8217,9465,0,0,5039122,,,,,,1664.802391735
17669,8785,9185,0,0,5028428,,,,,,1573.724690994
17669,9237,8444,0,2,22961590,,,,,,7459.566121511
17669,8606,9111,0,0,2926802,,,,,,921.53423902
17669,7706,10333,0,0,4338794,,,,,,1335.126985593
17669,8522,9212,0,0,5350436,,,,,,1717.620517583
17669,10328,7457,1,0,8282060,,,,,,2557.692631639
17669,8689,9003,0,0,8391422,,,,,,2736.296977915
17669,9211,8486,0,2,2971714,,,,,,962.6246373
17669,9807,8101,0,2,13097904,,,,,,4335.917023453
17669,8761,8972,0,0,2781122,,,,,,914.393416732
17669,9942,7754,0,0,21754964,,,,,,6963.712922834
17669,9667,8235,0,0,6517862,,,,,,2096.678414328
17669,9336,8407,0,2,13793926,,,,,,4415.473139443
17669,384,17664,0,58,743636,,,,,,256.2786577
17669,9423,8278,0,0,11092134,,,,,,3567.356653429
17669,8473,9234,0,0,4413410,,,,,,1345.835809908
17669,9587,8092,0,2,5934044,,,,,,1867.89998002
17669,8607,9088,0,0,3254862,,,,,,1021.220624451
17669,9122,8583,0,0,3803686,,,,,,1164.38241758
17669,9177,8499,0,2,3040838,,,,,,980.412894081
17669,8065,9893,0,2,6264094,,,,,,2012.911510083
17669,8431,9298,0,0,6755540,,,,,,2154.250715316
17669,8563,9265,0,0,3497954,,,,,,1114.095136104
17669,8925,8896,0,0,4492890,,,,,,1420.891432131
17669,8650,9030,0,0,6465252,,,,,,2104.969340885
17669,8717,9088,0,0,3079986,,,,,,1051.236457469
17669,8077,9772,0,0,13517454,,,,,,4348.580592853
17669,9531,8152,0,0,9469944,,,,,,3045.928009127
17669,8442,9250,0,0,19455868,,,,,,6298.643445895
17669,9362,8350,0,2,12738362,,,,,,4086.745420703
17669,7767,10020,0,0,2508696,,,,,,766.993153216
17669,8974,8705,0,0,12263640,,,,,,3821.567224675
17669,8082,9608,0,0,3203374,,,,,,1023.763395806
17669,9114,8563,0,0,14616224,,,,,,4594.068567332
17669,7831,9852,0,0,11601592,,,,,,3708.100475583
17669,8564,9134,2,0,28053280,,,,,,8982.057700178
17669,8684,8997,0,0,6629414,,,,,,2031.748016679
17669,8985,8733,0,0,2941594,,,,,,922.83292324
17669,9100,8582,0,0,6666464,,,,,,2109.888405276
17669,7785,9905,0,0,3431776,,,,,,1155.451230179
17669,9580,8417,0,0,7120546,,,,,,2289.769432149
17669,8540,9190,0,0,2411114,,,,,,778.419137128
17669,8282,9395,0,0,3648602,,,,,,1131.627631461
17669,8724,9331,0,0,3632976,,,,,,1131.933814108
17669,9388,8303,0,0,7571886,,,,,,2426.175011149
17669,8394,9357,0,0,3760142,,,,,,1171.179379877
17669,8903,8782,0,0,4990434,,,,,,1596.232123782
17669,7885,9803,0,0,4952570,,,,,,1543.610099028
17669,9034,8665,0,0,2921454,,,,,,962.869328419
17669,8251,9444,2,0,3203518,,,,,,1028.7890757
17669,8587,9092,0,0,15048782,,,,,,4819.624394944
17669,9239,8446,0,0,6880326,,,,,,2255.622866054
17669,8329,9618,0,0,5102062,,,,,,1594.120454662
17669,9774,7910,0,0,5759014,,,,,,1906.127729239
17669,8157,9713,0,0,6053398,,,,,,2030.095139459
17669,9187,8508,0,0,14041604,,,,,,4653.577856314
17669,9551,8136,0,2,3509360,,,,,,1087.414248836
17669,8419,9267,0,0,8353778,,,,,,2641.204274163
17669,9360,8670,0,0,5354738,,,,,,1787.184316522
17669,8953,8750,0,0,2852466,,,,,,887.546734817
17669,8361,9495,0,0,3334616,,,,,,1085.863120708
17669,8013,9675,0,0,9938546,,,,,,3162.61749391
17669,9336,8422,2,0,2827514,,,,,,898.083777585
17669,8960,8878,0,0,4617594,,,,,,1465.10323985
17669,9265,8419,0,0,8065848,,,,,,2577.218745279
17669,8038,9713,0,0,2793490,,,,,,855.447250716
17669,9313,8369,0,0,3444132,,,,,,1172.076716867
17669,9653,8038,0,0,3005080,,,,,,949.964023656
17669,9332,8692,4,0,7795454,,,,,,2493.952875462
17669,9986,7785,0,0,2827748,,,,,,910.810630157
17669,9087,8867,1,0,10805356,,,,,,3390.992443681
17669,8154,9628,0,0,6107926,,,,,,1964.284047119
17669,8597,9101,0,0,3458040,,,,,,1109.640495031
17669,9022,8767,0,2,4126096,,,,,,1244.358816668
17669,8949,8735,0,0,8737470,,,,,,2826.865700649
17669,8555,9121,2,0,4748534,,,,,,1475.8156815
17669,8539,9391,0,0,10211944,,,,,,3248.338408903
17669,9848,7865,0,0,5227390,,,,,,1687.049424752
17669,9907,7957,0,0,10157882,,,,,,3152.904536741
17669,8645,9229,0,0,3865836,,,,,,1246.728650705
17669,7105,10569,2,0,24615020,,,,,,7903.297822308
17669,9557,8149,0,0,5502128,,,,,,1716.181295575
17669,8632,9224,0,0,2692100,,,,,,861.922944544
17669,8074,9779,0,0,22104692,,,,,,7146.154773618
17669,8666,9009,0,0,40691722,,,,,,13048.406340333
17669,8374,9304,0,2,11055550,,,,,,3480.888147554
17669,9267,8456,0,0,14122306,,,,,,4622.416531895
17669,8090,9646,0,2,4195054,,,,,,1380.504586782
17669,8102,9756,0,0,4954806,,,,,,1632.895697952
17669,9030,8652,0,0,10488502,,,,,,3438.379848109
17669,8691,9034,0,0,3299206,,,,,,1094.567865907
17669,8094,9851,0,4,6362460,,,,,,1999.95597072
17669,8479,9308,0,0,3325264,,,,,,1073.7772622
17669,7877,10115,2,0,2757742,,,,,,865.359991621
17669,9257,8695,0,0,5650748,,,,,,1833.783117268
17669,9305,8745,0,0,3094426,,,,,,999.282291436
17669,9498,8195,0,0,5172198,,,,,,1663.737987143
17669,9508,8220,2,0,12199760,,,,,,3914.0348836
17669,9905,8009,1,0,59294276,,,,,,18906.206848226
17669,9618,8133,2,0,2734720,,,,,,851.120707725
17669,8881,8800,0,0,11305968,,,,,,3607.280553697
17669,8226,9452,0,0,8453470,,,,,,2772.278425178
17669,8622,9287,0,0,2735110,,,,,,824.43493275
17669,8595,9374,0,0,15633432,,,,,,5068.481647337
17669,8995,8681,0,0,27393704,,,,,,8751.867576665
17669,8136,9539,2,0,10663794,,,,,,3343.859219993
17669,9528,8175,0,0,7531178,,,,,,2498.997802199
17669,8596,9105,0,0,28159724,,,,,,8981.79256035
17669,10179,7503,0,0,5821838,,,,,,1901.82957706
17669,8975,8923,2,0,4481070,,,,,,1441.425193878
17669,8136,9867,0,0,5531714,,,,,,1780.307845544
17669,8506,9221,0,0,3105294,,,,,,1001.451307871
17669,8273,9422,2,2,18547262,,,,,,5954.088042858
17669,8338,9396,2,0,7241420,,,,,,2330.029610353
17669,8025,9805,0,0,19764518,,,,,,6351.043729124
17669,8018,9661,0,2,3642526,,,,,,1154.805189812
17669,9282,8422,0,0,8789230,,,,,,2798.577714526
17669,9252,8426,0,2,5680910,,,,,,1782.786802714
17669,8147,9534,0,0,6334826,,,,,,1979.812050833
17669,9442,8245,0,0,11450470,,,,,,3693.459732988
17669,8786,8904,0,0,3559704,,,,,,1067.782013647
17669,9566,8123,0,0,3770556,,,,,,1181.542148589
17669,9208,8572,0,0,9038580,,,,,,2933.415903302
17669,8622,9173,0,0,3990410,,,,,,1274.534918535
17669,8834,8963,0,0,2614540,,,,,,834.190579534
17669,8431,9366,0,0,8504484,,,,,,2718.737166125
17669,8341,9335,0,0,18964742,,,,,,6113.217087361
17669,8994,8682,0,0,21123420,,,,,,6722.054083041
17669,8943,8909,0,0,8965852,,,,,,2825.629369953
17669,10171,7631,3,0,27503046,,,,,,8882.775448345
17669,9011,9030,0,0,8404392,,,,,,2575.577801747
17669,8776,8905,2,0,5728728,,,,,,1816.190464372
17669,9111,8574,0,0,6986932,,,,,,2202.661096928
17669,8903,8972,0,0,2953506,,,,,,1051.902238794
17669,9439,8297,0,0,3804160,,,,,,1202.498369252
17669,8424,9251,0,0,9678040,,,,,,3036.076882363
17669,8697,9233,0,0,9910198,,,,,,3205.1545239
17669,9421,8274,0,0,3380606,,,,,,1038.523837376
17669,8655,9058,0,2,4231686,,,,,,1332.641252909
17669,9562,8113,0,0,7012612,,,,,,2206.950054983
17669,9792,7949,0,0,2634762,,,,,,854.291099792
17669,9354,8326,0,0,16162588,,,,,,5121.269684327
17669,8949,8759,0,0,5463510,,,,,,1762.111826674
17669,8950,8745,0,0,3321924,,,,,,1104.033684008
17669,9178,8527,0,0,6222778,,,,,,1945.448455876
17669,9093,8755,0,0,4186000,,,,,,1321.673588674
17669,8056,9718,2,0,2575022,,,,,,858.897585369
17669,8937,8932,0,0,3326226,,,,,,1020.97494563
17669,9277,8403,0,0,13414408,,,,,,4182.242334574
17669,8598,9393,0,0,5208052,,,,,,1700.024423738
17669,9298,8755,2,0,3621756,,,,,,1160.314867796
17669,9027,8895,0,0,6209310,,,,,,2040.791086904
17669,9298,8493,0,0,4595062,,,,,,1447.781047265
17669,10229,7471,0,0,8804788,,,,,,2810.75286368
17669,8036,9641,0,0,4952338,,,,,,1534.571517103
17669,8889,9153,0,0,18418324,,,,,,5968.601553532
17669,8713,8966,0,0,12999136,,,,,,4171.297883185
17669,8958,8719,0,0,4966538,,,,,,1516.577622942
17669,9978,7901,0,0,7430918,,,,,,2432.819781966
17669,8898,8814,0,0,2797122,,,,,,894.869275662
17669,8435,9321,0,0,3116024,,,,,,973.106410828
17669,8049,9964,0,0,5940576,,,,,,1919.373178324
17669,8553,9356,0,0,4461270,,,,,,1467.798884035
17669,9019,8656,0,0,3899260,,,,,,1286.554705138
17669,8921,8779,0,0,6082656,,,,,,1983.536784713
17669,9592,8268,0,0,6886272,,,,,,2177.887695376
17669,9124,8581,0,0,3919246,,,,,,1220.377452347
17669,9248,8444,0,0,4630020,,,,,,1479.082259531
17669,7990,9734,0,0,3186926,,,,,,1047.29087547
17669,9403,8586,3,0,3079478,,,,,,985.77482551
17669,8228,9792,0,0,3359646,,,,,,1127.397469504
17669,8141,9573,0,0,5030028,,,,,,1666.660812695
17669,9270,8669,0,0,6999726,,,,,,2258.502368616
17669,7555,10130,0,0,4709456,,,,,,1484.367919917
17669,8824,8929,0,0,2498952,,,,,,788.389151077
17669,9083,8625,0,0,3483574,,,,,,1156.369003829
17669,9811,8072,2,0,7187408,,,,,,2453.865556882
17669,8689,8989,0,0,6914392,,,,,,2227.054730611
17669,8838,8844,0,2,5651152,,,,,,1834.596868641
17669,8954,8743,0,0,14174304,,,,,,4476.60673063
17669,10000,7775,0,0,2739712,,,,,,891.136502194
17669,9079,8972,0,0,6948574,,,,,,2169.964231589
17669,9024,8706,2,0,2709706,,,,,,916.654061506
17669,8715,9079,0,0,6056670,,,,,,1986.323007382
17669,8827,8862,2,2,20883512,,,,,,6720.163219692
17669,8692,9292,0,0,7631414,,,,,,2441.704314283
17669,8746,9058,0,0,15275000,,,,,,4881.096618158
17669,9701,8070,2,0,7290356,,,,,,2315.193847859
17669,9229,8509,0,0,2748762,,,,,,919.525029871
17669,7480,10197,0,0,35879646,,,,,,11356.565934702
17669,8036,9759,0,0,9082434,,,,,,2892.382283381
17669,7540,10146,0,0,4162040,,,,,,1336.67985855
17669,8940,9001,0,0,4042254,,,,,,1262.377189838
17669,8790,8888,2,0,21010786,,,,,,6557.334161388
17669,7880,9795,0,0,2785214,,,,,,913.313038471
17669,8846,9171,0,0,10699450,,,,,,3385.599854526
17669,8401,9300,2,0,2796946,,,,,,881.955007841
17669,9070,8638,0,0,4804076,,,,,,1548.183131435
17669,8727,8974,0,0,7006938,,,,,,2269.394403
17669,9576,8369,0,0,4578342,,,,,,1426.001692134
17669,8947,8733,0,0,4471044,,,,,,1363.485977453
17669,8724,8955,0,0,20717638,,,,,,6619.369453787
17669,9222,8480,0,0,8164900,,,,,,2662.640348231
17669,10007,7808,0,0,12541950,,,,,,4039.008567645
17669,8602,9081,0,0,3611032,,,,,,1213.760456191
17669,7766,9939,0,2,7941422,,,,,,2523.657262163
17669,10033,7708,2,0,18218956,,,,,,5997.883302065
17669,8441,9293,0,2,7840094,,,,,,2544.23334419
17669,8413,9288,0,0,6548442,,,,,,2082.370990242
17669,9092,8903,0,0,5633232,,,,,,1731.369664933
17669,8675,9020,0,0,7373096,,,,,,2392.669831611
17669,9707,8166,0,2,6946346,,,,,,2223.53211301
17669,8481,9199,0,0,8556860,,,,,,2744.350573856
17669,9003,8850,0,0,2541296,,,,,,807.169289104
17669,8397,9500,0,0,7081230,,,,,,2369.773874434
17669,8728,9026,0,0,8509004,,,,,,2715.024305592
17669,9206,8468,1,0,29070908,,,,,,9252.016656748
17669,7953,9732,0,0,11360634,,,,,,3687.114496925
17669,7905,9789,0,0,6024848,,,,,,1979.538606534
17669,10229,7493,0,0,2832816,,,,,,958.654247107
17669,9096,8580,0,0,6853420,,,,,,2149.64182995
17669,7815,9880,0,0,4160734,,,,,,1308.87098311
17669,8868,8863,0,0,3973166,,,,,,1246.951680358
17669,9001,8684,0,0,4785214,,,,,,1523.122760238
17669,8936,8853,1,0,6820704,,,,,,2203.579886016
17669,8466,9216,0,0,3629514,,,,,,1140.667103778
17669,9299,8443,0,0,7570120,,,,,,2390.034127866
17669,9810,7970,0,0,30906022,,,,,,9795.09391151
17669,8440,9382,0,0,2897568,,,,,,933.026268524
17669,9203,8780,2,2,10681834,,,,,,3427.199210688
17669,8251,9442,0,0,3980618,,,,,,1347.529886834
17669,8323,9364,0,0,11584084,,,,,,3766.298608662
17669,8549,9148,0,0,8219420,,,,,,2571.92355521
17669,8939,8735,0,0,3241670,,,,,,1014.919095658
17669,9282,8729,0,0,2971602,,,,,,972.464429119
17669,8826,8872,0,0,6386176,,,,,,1997.623747146
17669,8741,8979,0,0,6039846,,,,,,1983.379464576
17669,7998,9858,0,0,2633726,,,,,,841.224568302
17669,9524,8238,0,0,4064732,,,,,,1275.501822053
17669,9595,8080,0,0,5492988,,,,,,1658.748911386
17669,8319,9363,0,0,16435402,,,,,,5207.971042474
17669,8294,9401,0,0,12407238,,,,,,4008.426709289
17669,8247,9468,0,0,5537956,,,,,,1738.829874035
17669,768,17280,0,52,718522,,,,,,216.457203506
17669,8868,8814,0,0,3544874,,,,,,1120.463294306
17669,9513,8453,0,0,3448750,,,,,,1137.864905169
17669,9380,8591,0,0,4151212,,,,,,1274.916657729
17669,7750,9952,0,2,5874582,,,,,,1945.182504178
17669,9048,8639,0,0,6207918,,,,,,2034.319093927
17669,8614,9424,0,2,9619860,,,,,,3066.709177762
17669,9038,9011,0,0,6397926,,,,,,1966.425826973
17669,9679,8218,0,0,6117136,,,,,,1984.258996929
17669,9334,8371,0,2,4337520,,,,,,1378.059734948
17669,8669,9154,0,0,3784566,,,,,,1226.075859655
17669,9802,7936,0,0,12404140,,,,,,3925.988008163
17669,8554,9142,0,0,3271350,,,,,,1022.324437577
17669,7731,9946,0,0,15312662,,,,,,4826.365038105
17669,9160,8543,0,2,11431404,,,,,,3567.911437243
17669,9046,8778,0,0,3643460,,,,,,1100.050026082
17669,7965,9721,0,0,6884480,,,,,,2205.511684513
17669,8719,8957,2,2,3703876,,,,,,1131.883435346
17669,7977,9703,0,0,2587190,,,,,,796.881759383
17669,8778,8948,2,0,5776068,,,,,,1844.034693322
17669,7948,10050,2,0,9153138,,,,,,2940.886257409
17669,9222,8487,3,0,108180172,,,,,,34966.225522637
17669,9282,8392,0,2,13420610,,,,,,4390.434478412
17669,8535,9139,0,0,3126198,,,,,,1063.887543591
17669,7666,10349,0,0,11959722,,,,,,3832.737557797
17669,8230,9525,2,0,7970194,,,,,,2584.279529676
17669,8333,9398,0,0,4043470,,,,,,1298.836156552
17669,8919,8763,0,0,4997236,,,,,,1648.328630874
17669,8962,8734,0,0,3649900,,,,,,1161.940317127
17669,8256,9669,0,3,2502724,,,,,,881.036330376
17669,8880,9023,2,0,4249940,,,,,,1384.9567245
17669,8653,9083,0,0,4632032,,,,,,1456.49569814
17669,8818,8889,0,0,10596216,,,,,,3398.244869129
17669,8066,9914,0,3,6817040,,,,,,2189.850383538
17669,8843,8841,0,0,5136242,,,,,,1613.405061872
17669,8819,8860,0,0,6821260,,,,,,2319.60919034
17669,9526,8177,0,0,5626220,,,,,,1770.820503468
17669,7494,10377,0,0,31502524,,,,,,9840.274868441
17669,7487,10236,0,2,9939654,,,,,,3256.0612962
17669,8933,9038,2,0,11162130,,,,,,3587.481189567
17669,8356,9326,0,0,2554512,,,,,,830.697793431
17669,8401,9313,0,0,3151276,,,,,,986.452705325
17669,9047,8678,0,0,4100012,,,,,,1346.911593045
17669,9858,7869,0,0,2611814,,,,,,855.207384525
17669,9336,8620,0,0,3498390,,,,,,1161.074735057
17669,7685,10179,0,0,3599974,,,,,,1098.343992277
17669,8827,9187,0,0,3888226,,,,,,1202.814961661
17669,7913,9940,0,2,3591110,,,,,,1104.61512768
17669,9971,7718,0,0,2901090,,,,,,931.291243646
17669,7585,10098,0,0,7052946,,,,,,2247.799192405
17669,8602,9097,0,1,6333526,,,,,,2059.488071414
17669,9147,8542,0,0,3854834,,,,,,1232.16324101
17669,8461,9518,0,2,3634802,,,,,,1132.813762352
17669,9098,8576,0,0,2927626,,,,,,948.15492027
17669,8442,9516,0,2,43909790,,,,,,13920.642739725
17669,8411,9425,0,2,9163706,,,,,,3025.27595171
17669,8242,9509,0,0,5555364,,,,,,1718.786784842
17669,8051,9628,0,0,8044512,,,,,,2539.560753384
17669,9033,9000,2,0,11164782,,,,,,3583.184994926
17669,7719,9969,0,0,4458728,,,,,,1409.092181543
17669,9623,8266,2,4,10545622,,,,,,3377.013181026
17669,8337,9341,0,0,13562980,,,,,,4240.002534813
17669,9127,8712,0,0,11527170,,,,,,3636.396449415
17669,7354,10436,0,0,3768096,,,,,,1045.799552391
17669,8827,8914,0,0,7009208,,,,,,2284.250776307
17669,10352,7636,0,2,6555026,,,,,,1996.647648371
17669,8730,8963,0,0,6142346,,,,,,1896.271942751
17669,10061,7888,0,0,8786206,,,,,,2751.744900748
17669,8737,9121,0,0,3318818,,,,,,1094.575292231
17669,10039,7644,0,0,14190572,,,,,,4565.800625992
17669,9264,8700,0,0,9038372,,,,,,2670.535309927
17669,9623,8345,0,0,14014004,,,,,,4038.294334709
